"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI_All","TOI_EV","TOI_PP","TOI_SH","EVO_GAR","EVD_GAR","PPO_GAR","SHD_GAR","Take_GAR","Draw_GAR","Off_GAR","Def_GAR","Pens_GAR","GAR","WAR","SPAR"
"Andrei Kostitsyn","ANDREI.KOSTITSYN","8470603","10-11","MTL","L","L",1985-02-03,25,2003,1,10,81,1287,1090.6,183,0.9,3.9,-4.5,0.6,0,0.4,-2.2,4.5,-4.5,-1.8,-1.8,-0.3,-0.6
"Andrei Kostitsyn","ANDREI.KOSTITSYN","8470603","11-12","MTL","L","L",1985-02-03,26,2003,1,10,53,804.6,702.2,94.5,1.1,4.5,-4.1,0.8,0,0.5,0.2,5.3,-4.1,0.7,1.9,0.3,0.6
"Andrei Kostitsyn","ANDREI.KOSTITSYN","8470603","11-12","NSH","L","L",1985-02-03,26,2003,1,10,19,283.7,253.5,28.6,0,4.2,1.4,-0.2,0,-0.1,-0.3,4,1.4,-0.4,5,0.9,1.6
"Andrei Kuzmenko","ANDREI.KUZMENKO","8483808","22-23","VAN","L","R",1996-02-04,26,2014,NA,NA,81,1315.6,1041.5,238.3,0.1,14,3.1,-0.5,0,2.2,-0.8,13.5,3.1,1.4,18,3,5.8
"Andrei Loktionov","ANDREI.LOKTIONOV","8474681","10-11","L.A","C","L",1990-05-30,20,2008,5,123,19,280.4,230.9,48.9,0,-0.1,0.6,0.4,0,0.6,-0.5,0.3,0.6,0,1,0.2,0.3
"Andrei Loktionov","ANDREI.LOKTIONOV","8474681","11-12","L.A","C","L",1990-05-30,21,2008,5,123,39,488.6,455.8,28,0.7,-1.1,-2.5,-0.6,0,1.1,-0.1,-1.7,-2.5,0.9,-3.3,-0.6,-1.1
"Andrei Loktionov","ANDREI.LOKTIONOV","8474681","12-13","N.J","C","L",1990-05-30,22,2008,5,123,28,399.1,349.1,40.8,1.4,2.8,1.1,1.1,0,0.6,0,3.8,1.1,0.7,5.6,1,1.9
"Andrei Loktionov","ANDREI.LOKTIONOV","8474681","13-14","CAR","C","L",1990-05-30,23,2008,5,123,20,291.9,245.3,45.4,0.1,3.7,-2.1,1.7,0,0.5,-0.1,5.5,-2.1,0.5,3.9,0.7,1.4
"Andrei Loktionov","ANDREI.LOKTIONOV","8474681","13-14","N.J","C","L",1990-05-30,23,2008,5,123,48,591.2,535.5,26.5,24.6,0.3,2.7,-1.5,0.2,0.4,-0.8,-1.2,2.9,-0.4,1.2,0.2,0.4
"Andrei Markov","ANDREI.MARKOV","8467496","07-08","MTL","D","L",1978-12-20,28,1998,6,162,82,2045.9,1337.7,420.7,253.6,3.9,-3.4,10.9,0.9,1.8,1.2,14.7,-2.4,3,15.3,2.8,5.3
"Andrei Markov","ANDREI.MARKOV","8467496","08-09","MTL","D","L",1978-12-20,29,1998,6,162,78,1921.2,1247,398.7,242.7,5.4,0.1,6,-3.8,2.4,0.9,11.4,-3.8,3.4,11,2,3.8
"Andrei Markov","ANDREI.MARKOV","8467496","09-10","MTL","D","L",1978-12-20,30,1998,6,162,45,1070.5,798.7,153,100.2,8.5,-2.4,4.3,-1.6,0.8,0.4,12.8,-4.1,1.2,10,1.8,3.5
"Andrei Markov","ANDREI.MARKOV","8467496","10-11","MTL","D","L",1978-12-20,31,1998,6,162,7,160.4,117.5,25,14.3,0.6,0.5,-0.3,0.1,0.2,0,0.3,0.6,0.2,1.2,0.2,0.4
"Andrei Markov","ANDREI.MARKOV","8467496","11-12","MTL","D","L",1978-12-20,32,1998,6,162,13,234.1,176.6,48.6,6.3,-1.1,-0.4,-0.4,0.1,0,0.5,-1.4,-0.3,0.5,-1.2,-0.2,-0.4
"Andrei Markov","ANDREI.MARKOV","8467496","12-13","MTL","D","L",1978-12-20,33,1998,6,162,48,1158.3,804,224,106.3,-2,-1,4.2,-3,1.9,-0.1,2.2,-4,1.8,-0.1,0,0
"Andrei Markov","ANDREI.MARKOV","8467496","13-14","MTL","D","L",1978-12-20,34,1998,6,162,81,2044.3,1450,352.2,198.3,4.6,-1.1,3,-2.1,3.1,0.4,7.5,-3.1,3.4,7.8,1.5,2.8
"Andrei Markov","ANDREI.MARKOV","8467496","14-15","MTL","D","L",1978-12-20,35,1998,6,162,81,2017.7,1509.1,261.9,200.1,6.8,2,4.5,0.3,2,-1,11.3,2.3,0.9,14.5,2.8,5.3
"Andrei Markov","ANDREI.MARKOV","8467496","15-16","MTL","D","L",1978-12-20,36,1998,6,162,82,1954.5,1436.3,274.4,189.9,5.8,0.3,2,0.1,2,-0.3,7.8,0.4,1.7,9.9,1.9,3.7
"Andrei Markov","ANDREI.MARKOV","8467496","16-17","MTL","D","L",1978-12-20,37,1998,6,162,62,1353.8,1065.7,158.8,102.9,4.7,4,-0.9,-0.6,1.4,0.4,3.8,3.4,1.8,9,1.7,3.3
"Andrei Mironov","ANDREI.MIRONOV","8478842","17-18","COL","D","L",1994-07-29,23,2015,4,101,10,110.5,95.4,0,14.2,0.3,-0.1,0,0.1,-0.8,-0.1,0.3,0.1,-0.9,-0.5,-0.1,-0.2
"Andrei Svechnikov","ANDREI.SVECHNIKOV","8480830","18-19","CAR","R","L",2000-03-26,18,2018,1,2,82,1201,1020.1,154.6,0.9,3.8,-2.3,-0.7,0,-2.5,-0.5,3.1,-2.3,-3,-2.2,-0.4,-0.8
"Andrei Svechnikov","ANDREI.SVECHNIKOV","8480830","19-20","CAR","R","L",2000-03-26,19,2018,1,2,68,1138.2,906.4,195.9,0.3,14,-1.6,3.3,0,-1.2,-0.3,17.3,-1.6,-1.5,14.2,2.5,4.9
"Andrei Svechnikov","ANDREI.SVECHNIKOV","8480830","20-21","CAR","R","L",2000-03-26,20,2018,1,2,55,964.6,776.2,159.2,1.6,6.2,-3.3,2.6,0,-1,0.7,8.9,-3.3,-0.3,5.3,1,1.8
"Andrei Svechnikov","ANDREI.SVECHNIKOV","8480830","21-22","CAR","R","L",2000-03-26,21,2018,1,2,78,1346.3,1073.8,222.6,1.2,6.5,-4.3,4,0,-2.4,0.6,10.5,-4.3,-1.8,4.4,0.8,1.5
"Andrei Svechnikov","ANDREI.SVECHNIKOV","8480830","22-23","CAR","R","L",2000-03-26,22,2018,1,2,64,1155.5,924.2,199.3,1.9,7.4,0.2,3.7,0,-1.9,1.3,11.1,0.2,-0.5,10.7,1.8,3.5
"Andrei Zyuzin","ANDREI.ZYUZIN","8465250","07-08","CHI","D","L",1978-01-21,29,1996,1,2,32,479,366.2,61,47.6,-1.6,-0.7,0.3,0,-1.9,-0.1,-1.2,-0.7,-2,-3.8,-0.7,-1.3
"Andrej Meszaros","ANDREJ.MESZAROS","8471236","07-08","OTT","D","L",1985-10-13,21,2004,1,23,82,1724.8,1311.9,218.4,171.2,4.8,-0.2,5.3,-0.6,0.7,0.2,10.1,-0.8,0.9,10.2,1.8,3.5
"Andrej Meszaros","ANDREJ.MESZAROS","8471236","08-09","T.B","D","L",1985-10-13,22,2004,1,23,52,1257.6,911.5,132.5,193.2,0.7,-2.7,-0.7,-0.3,0,0.4,0,-3,0.4,-2.6,-0.5,-0.9
"Andrej Meszaros","ANDREJ.MESZAROS","8471236","09-10","T.B","D","L",1985-10-13,23,2004,1,23,81,1634.8,1292.5,166.3,158.6,-5.7,0.8,-1,0.5,-0.4,-1.1,-6.7,1.3,-1.5,-7,-1.3,-2.4
"Andrej Meszaros","ANDREJ.MESZAROS","8471236","10-11","PHI","D","L",1985-10-13,24,2004,1,23,81,1710.8,1330.3,197.5,165.3,11.9,-1.6,-1.3,-1.9,1,-1.1,10.7,-3.5,-0.1,7.1,1.3,2.4
"Andrej Meszaros","ANDREJ.MESZAROS","8471236","11-12","PHI","D","L",1985-10-13,25,2004,1,23,62,1281.2,1030.8,86.8,148.1,8.1,-2.3,-0.1,-1.4,-0.3,0,8,-3.7,-0.3,4,0.7,1.3
"Andrej Meszaros","ANDREJ.MESZAROS","8471236","12-13","PHI","D","L",1985-10-13,26,2004,1,23,11,203.1,165.4,22,14.3,-2.3,-1.5,-0.3,-0.1,0.3,0,-2.6,-1.5,0.2,-3.8,-0.7,-1.3
"Andrej Meszaros","ANDREJ.MESZAROS","8471236","13-14","BOS","D","L",1985-10-13,27,2004,1,23,14,264.7,233.4,16.2,12.5,1.2,-1.3,1,0,0.1,-0.1,2.2,-1.3,0,0.9,0.2,0.3
"Andrej Meszaros","ANDREJ.MESZAROS","8471236","13-14","PHI","D","L",1985-10-13,27,2004,1,23,38,660.2,581.9,39.1,31.5,4.3,-1.6,0.3,0,-0.5,1,4.6,-1.6,0.4,3.5,0.7,1.2
"Andrej Meszaros","ANDREJ.MESZAROS","8471236","14-15","BUF","D","L",1985-10-13,28,2004,1,23,60,1074.4,921,89.4,52.9,4.4,-1.9,-2.2,0.3,-1.4,-0.6,2.2,-1.7,-2,-1.4,-0.3,-0.5
"Andrej Nestrasil","ANDREJ.NESTRASIL","8475250","14-15","CAR","C","L",1991-02-22,23,2009,3,75,41,577.2,524.4,42.1,0.1,3.6,0.8,1.7,0,1,-0.3,5.3,0.8,0.6,6.7,1.3,2.4
"Andrej Nestrasil","ANDREJ.NESTRASIL","8475250","14-15","DET","C","L",1991-02-22,23,2009,3,75,13,143.8,112.9,30.2,0,-1.7,0.6,-0.1,0,0.1,-0.1,-1.8,0.6,0,-1.2,-0.2,-0.4
"Andrej Nestrasil","ANDREJ.NESTRASIL","8475250","15-16","CAR","C","L",1991-02-22,24,2009,3,75,55,789.3,707.3,70.6,0,4.6,1.1,0.5,0,1.3,-0.7,5.1,1.1,0.6,6.8,1.3,2.5
"Andrej Nestrasil","ANDREJ.NESTRASIL","8475250","16-17","CAR","C","L",1991-02-22,25,2009,3,75,19,207.2,193.1,9.9,0,0.3,0.5,-0.2,0,0.3,-0.4,0.1,0.5,-0.2,0.4,0.1,0.2
"Andrej Sekera","ANDREJ.SEKERA","8471284","07-08","BUF","D","L",1986-06-08,21,2004,3,71,36,701,591.4,37.9,66.5,2.5,3.5,0.7,0.4,0.8,-0.4,3.2,3.9,0.5,7.6,1.4,2.6
"Andrej Sekera","ANDREJ.SEKERA","8471284","08-09","BUF","D","L",1986-06-08,22,2004,3,71,69,1427.2,1139.9,105.7,161.7,-0.6,2.2,-0.5,-1.4,1.8,0.4,-1,0.7,2.2,1.9,0.3,0.7
"Andrej Sekera","ANDREJ.SEKERA","8471284","09-10","BUF","D","L",1986-06-08,23,2004,3,71,49,854.1,749,75,20.2,1.1,-1,-0.1,0.1,1.7,0.5,0.9,-0.9,2.1,2.2,0.4,0.8
"Andrej Sekera","ANDREJ.SEKERA","8471284","10-11","BUF","D","L",1986-06-08,24,2004,3,71,76,1602.2,1288.6,157.5,138.4,7.3,2,-1.8,2.2,1.6,1,5.4,4.2,2.6,12.2,2.2,4.2
"Andrej Sekera","ANDREJ.SEKERA","8471284","11-12","BUF","D","L",1986-06-08,25,2004,3,71,69,1352.6,1166.8,60.8,111.3,3.5,6.2,0.4,0.9,1.3,1.3,4,7.1,2.5,13.6,2.4,4.4
"Andrej Sekera","ANDREJ.SEKERA","8471284","12-13","BUF","D","L",1986-06-08,26,2004,3,71,37,784.7,663.8,39.1,68.7,0.6,-4.7,-0.4,0.8,1.5,-0.5,0.2,-3.9,1,-2.6,-0.5,-0.9
"Andrej Sekera","ANDREJ.SEKERA","8471284","13-14","CAR","D","L",1986-06-08,27,2004,3,71,74,1752.2,1336.8,196.2,190.5,9.9,-4,1.3,0.2,1.9,-0.2,11.2,-3.8,1.7,9,1.7,3.2
"Andrej Sekera","ANDREJ.SEKERA","8471284","14-15","CAR","D","L",1986-06-08,28,2004,3,71,57,1297.8,1056.7,99.8,111.4,2,-2.6,-0.2,1.1,2.1,-0.3,1.8,-1.5,1.7,2.1,0.4,0.8
"Andrej Sekera","ANDREJ.SEKERA","8471284","14-15","L.A","D","L",1986-06-08,28,2004,3,71,16,307.3,255.3,34.1,12.9,1,2.3,-0.3,0.2,0.3,0.1,0.7,2.5,0.4,3.6,0.7,1.3
"Andrej Sekera","ANDREJ.SEKERA","8471284","15-16","EDM","D","L",1986-06-08,29,2004,3,71,81,1767.4,1419.9,186,129.8,-0.3,2.9,2.7,-0.3,2.9,-0.5,2.4,2.7,2.4,7.5,1.4,2.8
"Andrej Sekera","ANDREJ.SEKERA","8471284","16-17","EDM","D","L",1986-06-08,30,2004,3,71,80,1718.6,1360.7,174.5,159.3,0.7,2.2,0.1,-0.6,2.3,-0.9,0.8,1.6,1.4,3.9,0.7,1.4
"Andrej Sekera","ANDREJ.SEKERA","8471284","17-18","EDM","D","L",1986-06-08,31,2004,3,71,36,587.9,500.9,35,45.4,-6.7,-3.3,-0.1,0.9,0.8,-0.4,-6.8,-2.5,0.4,-8.9,-1.7,-3.3
"Andrej Sekera","ANDREJ.SEKERA","8471284","18-19","EDM","D","L",1986-06-08,32,2004,3,71,24,395.7,349.7,13.1,31.6,1.9,-0.2,0.1,0.6,0.3,-0.4,2,0.5,0,2.4,0.4,0.8
"Andrej Sekera","ANDREJ.SEKERA","8471284","19-20","DAL","D","L",1986-06-08,33,2004,3,71,57,1026.1,878.9,4.5,124.1,-5.2,2.9,0,1,0.8,0.1,-5.2,4,0.9,-0.3,-0.1,-0.1
"Andrej Sekera","ANDREJ.SEKERA","8471284","20-21","DAL","D","L",1986-06-08,34,2004,3,71,46,719.4,591.8,2.6,121.5,3.4,0.2,0,-0.1,1.1,-0.5,3.4,0,0.6,4,0.7,1.3
"Andrej Sekera","ANDREJ.SEKERA","8471284","21-22","DAL","D","L",1986-06-08,35,2004,3,71,32,438.9,409.2,0.5,28,-1.1,1.4,0,-0.4,-0.4,-0.1,-1.1,1,-0.4,-0.5,-0.1,-0.2
"Andrej Sustr","ANDREJ.SUSTR","8477205","13-14","T.B","D","R",1990-11-29,22,2009,NA,NA,43,679.1,613,3.4,51.8,-3.9,1.1,0,0.8,0.3,-0.6,-3.9,1.9,-0.3,-2.3,-0.4,-0.8
"Andrej Sustr","ANDREJ.SUSTR","8477205","14-15","T.B","D","R",1990-11-29,23,2009,NA,NA,72,1274.6,1152.9,6.3,101.4,-2.7,3.3,0.1,1.8,0.1,-0.7,-2.6,5.2,-0.6,1.9,0.4,0.7
"Andrej Sustr","ANDREJ.SUSTR","8477205","15-16","T.B","D","R",1990-11-29,24,2009,NA,NA,77,1296.4,1138.4,4.5,141.4,4.7,-1.1,0,0.5,-0.1,-0.8,4.7,-0.6,-0.9,3.2,0.6,1.2
"Andrej Sustr","ANDREJ.SUSTR","8477205","16-17","T.B","D","R",1990-11-29,25,2009,NA,NA,80,1407.1,1228.2,4.3,165.3,-2.5,3.2,0,0.4,-0.4,-1.2,-2.5,3.6,-1.6,-0.5,-0.1,-0.2
"Andrej Sustr","ANDREJ.SUSTR","8477205","17-18","T.B","D","R",1990-11-29,26,2009,NA,NA,44,564.9,541.2,1.2,20.2,-1.5,-0.1,0,0.3,-0.2,-0.6,-1.5,0.1,-0.8,-2.1,-0.4,-0.8
"Andrej Sustr","ANDREJ.SUSTR","8477205","18-19","ANA","D","R",1990-11-29,27,2009,NA,NA,5,60.2,58.6,0.7,0.8,-0.9,-0.6,0,0,-0.4,-0.1,-0.9,-0.6,-0.5,-1.9,-0.4,-0.7
"Andrej Sustr","ANDREJ.SUSTR","8477205","21-22","ANA","D","R",1990-11-29,30,2009,NA,NA,23,401.2,358.9,0.6,40.5,-3.2,0,0,0.7,0.1,-0.2,-3.2,0.7,-0.1,-2.6,-0.5,-0.9
"Andrej Sustr","ANDREJ.SUSTR","8477205","21-22","T.B","D","R",1990-11-29,30,2009,NA,NA,15,158.3,156.3,0.3,1,-0.9,-0.9,0,0,-0.2,-0.2,-0.9,-0.9,-0.4,-2.2,-0.4,-0.7
"Andrew Agozzino","ANDREW.AGOZZINO","8475461","15-16","COL","L","L",1991-01-03,24,2009,NA,NA,9,77,74.4,2.3,0,-0.7,0.2,0,0,0.2,-0.2,-0.7,0.2,0,-0.5,-0.1,-0.2
"Andrew Agozzino","ANDREW.AGOZZINO","8475461","18-19","COL","L","L",1991-01-03,27,2009,NA,NA,11,85.9,79.7,0.9,5,0.2,0,0,0,0.2,-0.2,0.2,0,0,0.2,0,0.1
"Andrew Agozzino","ANDREW.AGOZZINO","8475461","19-20","PIT","L","L",1991-01-03,28,2009,NA,NA,17,112.2,104,6.7,0.9,0.3,0.8,0.1,0,-0.1,0.1,0.4,0.7,0,1.1,0.2,0.4
"Andrew Agozzino","ANDREW.AGOZZINO","8475461","22-23","S.J","L","L",1991-01-03,31,2009,NA,NA,4,65.5,56.1,7.1,1.3,0,-0.4,-0.1,0,0.2,-0.1,-0.1,-0.4,0,-0.5,-0.1,-0.2
"Andrew Alberts","ANDREW.ALBERTS","8469626","07-08","BOS","D","L",1981-06-30,26,2001,6,179,35,721.7,620.9,8.8,85.6,-2.1,1.6,0.3,-0.9,-1,0,-1.8,0.7,-1,-2,-0.4,-0.7
"Andrew Alberts","ANDREW.ALBERTS","8469626","08-09","PHI","D","L",1981-06-30,27,2001,6,179,79,1247.9,1037.5,10,195.5,4.4,-0.6,0.2,0.4,-0.4,0.2,4.7,-0.2,-0.2,4.3,0.8,1.5
"Andrew Alberts","ANDREW.ALBERTS","8469626","09-10","CAR","D","L",1981-06-30,28,2001,6,179,61,922.9,815.6,3.8,100,4.5,-2.9,0,-1.1,-1.9,0,4.5,-4,-1.9,-1.4,-0.2,-0.5
"Andrew Alberts","ANDREW.ALBERTS","8469626","09-10","VAN","D","L",1981-06-30,28,2001,6,179,14,234.6,197.5,0.9,34.7,3.7,1.2,0,0.5,-0.2,-0.1,3.7,1.7,-0.3,5.1,0.9,1.8
"Andrew Alberts","ANDREW.ALBERTS","8469626","10-11","VAN","D","L",1981-06-30,29,2001,6,179,42,635.8,561.3,4.3,65.3,0.7,1.2,0,0.3,-1.5,0.4,0.7,1.6,-1,1.3,0.2,0.4
"Andrew Alberts","ANDREW.ALBERTS","8469626","11-12","VAN","D","L",1981-06-30,30,2001,6,179,44,629,573.4,2.8,50.8,1.4,0.7,0,0.4,-0.4,0.2,1.4,1.1,-0.1,2.4,0.4,0.8
"Andrew Alberts","ANDREW.ALBERTS","8469626","12-13","VAN","D","L",1981-06-30,31,2001,6,179,24,364.3,331.4,0.5,32.3,-2.9,-0.4,0,0.3,0.2,0,-2.9,-0.2,0.2,-2.9,-0.5,-1
"Andrew Alberts","ANDREW.ALBERTS","8469626","13-14","VAN","D","L",1981-06-30,32,2001,6,179,10,73.8,70.1,0.1,3.6,-0.1,-0.2,0,0.1,0.2,0.3,-0.1,-0.1,0.5,0.2,0,0.1
"Andrew Bodnarchuk","ANDREW.BODNARCHUK","8473550","15-16","CBJ","D","L",1988-07-11,27,2006,5,128,16,232.7,220.8,2.1,8.5,-0.6,-0.7,0,-0.1,-0.1,-0.2,-0.5,-0.9,-0.3,-1.7,-0.3,-0.6
"Andrew Bodnarchuk","ANDREW.BODNARCHUK","8473550","15-16","COL","D","L",1988-07-11,27,2006,5,128,21,223.9,222.4,0,0.9,0.7,-2.9,0,0,-0.1,0.1,0.7,-2.9,0,-2.2,-0.4,-0.8
"Andrew Brunette","ANDREW.BRUNETTE","8459596","07-08","COL","L","L",1973-08-24,34,1993,7,174,82,1274.6,995.2,254.8,1.9,11.6,-1.6,0.8,0,2.6,-0.3,12.5,-1.6,2.4,13.2,2.4,4.6
"Andrew Brunette","ANDREW.BRUNETTE","8459596","08-09","MIN","L","L",1973-08-24,35,1993,7,174,80,1355,1057.4,266.3,1,6,2.6,7.3,0,2.5,-1,13.3,2.6,1.5,17.3,3.1,6
"Andrew Brunette","ANDREW.BRUNETTE","8459596","09-10","MIN","L","L",1973-08-24,36,1993,7,174,82,1396.2,1095.1,261.9,2.7,5.2,2.7,4.3,0,2.7,-0.6,9.5,2.7,2.1,14.4,2.6,5
"Andrew Brunette","ANDREW.BRUNETTE","8459596","10-11","MIN","L","L",1973-08-24,37,1993,7,174,82,1377.6,1098.4,249.3,1,-1,1.7,3.8,0,2.5,-0.3,2.8,1.7,2.2,6.8,1.2,2.3
"Andrew Brunette","ANDREW.BRUNETTE","8459596","11-12","CHI","L","L",1973-08-24,38,1993,7,174,78,1056.9,865.2,171.8,1.5,-0.9,-4,2.4,0,2.4,-1,1.4,-4,1.3,-1.2,-0.2,-0.4
"Andrew Campbell","ANDREW.CAMPBELL","8474638","14-15","ARI","D","L",1988-02-04,26,2008,3,74,33,578.7,478.3,0.3,96.8,-4.1,-0.7,0,1.3,0.3,-0.1,-4.1,0.6,0.3,-3.2,-0.6,-1.1
"Andrew Campbell","ANDREW.CAMPBELL","8474638","15-16","TOR","D","L",1988-02-04,27,2008,3,74,6,69.5,67,0,2.4,0.3,-0.1,0,0,0,0.1,0.3,-0.1,0.1,0.3,0.1,0.1
"Andrew Cogliano","ANDREW.COGLIANO","8471699","07-08","EDM","C","L",1987-06-14,20,2005,1,25,82,1120.3,881.1,166.7,65.6,10.2,-3.4,-1.3,-1.5,1.4,0.7,8.9,-4.9,2,6,1.1,2.1
"Andrew Cogliano","ANDREW.COGLIANO","8471699","08-09","EDM","C","L",1987-06-14,21,2005,1,25,82,1181,961.4,159.6,47.4,2.4,-3,-0.2,0.4,2,0.2,2.2,-2.7,2.2,1.7,0.3,0.6
"Andrew Cogliano","ANDREW.COGLIANO","8471699","09-10","EDM","C","L",1987-06-14,22,2005,1,25,82,1162.3,1019.9,73.7,60.5,6.9,-2.1,0.3,-0.9,1,0.1,7.1,-3,1.2,5.3,1,1.9
"Andrew Cogliano","ANDREW.COGLIANO","8471699","10-11","EDM","C","L",1987-06-14,23,2005,1,25,82,1415,1104.3,75.5,221.5,-0.5,-2.2,2.1,-0.4,0.8,-1,1.6,-2.6,-0.2,-1.2,-0.2,-0.4
"Andrew Cogliano","ANDREW.COGLIANO","8471699","11-12","ANA","C","L",1987-06-14,24,2005,1,25,82,1205.9,1023.1,45.6,130.8,5.7,-1.5,0.5,1.3,2.1,-0.2,6.2,-0.2,1.9,7.9,1.4,2.5
"Andrew Cogliano","ANDREW.COGLIANO","8471699","12-13","ANA","C","L",1987-06-14,25,2005,1,25,48,737.7,646.9,6.8,75.5,3.7,0.3,-0.1,-0.3,1.3,1.1,3.6,0,2.4,6.1,1.1,2.1
"Andrew Cogliano","ANDREW.COGLIANO","8471699","13-14","ANA","C","L",1987-06-14,26,2005,1,25,82,1262.2,1081.6,19.4,128.6,2.5,-0.8,-0.5,0.7,1.3,-0.2,2,-0.1,1.1,3,0.6,1.1
"Andrew Cogliano","ANDREW.COGLIANO","8471699","14-15","ANA","C","L",1987-06-14,27,2005,1,25,82,1195.3,1039.3,6,133.6,1.6,0.7,-0.1,1.4,1.4,1.1,1.5,2.2,2.5,6.2,1.2,2.2
"Andrew Cogliano","ANDREW.COGLIANO","8471699","15-16","ANA","C","L",1987-06-14,28,2005,1,25,82,1183.4,1006.7,5.5,153.6,3.3,0,0,0.4,0.1,-0.3,3.2,0.4,-0.2,3.4,0.7,1.3
"Andrew Cogliano","ANDREW.COGLIANO","8471699","16-17","ANA","C","L",1987-06-14,29,2005,1,25,82,1241.3,1075.5,6.2,145.4,2.2,-4,-0.1,-1.7,0.3,-0.1,2.1,-5.7,0.2,-3.4,-0.6,-1.3
"Andrew Cogliano","ANDREW.COGLIANO","8471699","17-18","ANA","C","L",1987-06-14,30,2005,1,25,80,1215.9,1052.8,8,136.1,2.9,-2.2,-0.1,-0.3,-0.2,-1,2.8,-2.5,-1.2,-1,-0.2,-0.4
"Andrew Cogliano","ANDREW.COGLIANO","8471699","18-19","ANA","C","L",1987-06-14,31,2005,1,25,46,609.4,529.5,4,70.6,-1.3,0.2,0.1,0.5,0,0.9,-1.2,0.8,0.9,0.5,0.1,0.2
"Andrew Cogliano","ANDREW.COGLIANO","8471699","18-19","DAL","C","L",1987-06-14,31,2005,1,25,32,372.7,334,1,34.1,-0.9,0.6,0,-0.2,0.1,-0.1,-0.9,0.4,0.1,-0.4,-0.1,-0.1
"Andrew Cogliano","ANDREW.COGLIANO","8471699","19-20","DAL","C","L",1987-06-14,32,2005,1,25,68,848.1,727.5,7,98.7,-1.4,1.1,-0.1,-0.2,-0.6,0,-1.4,0.9,-0.7,-1.2,-0.2,-0.4
"Andrew Cogliano","ANDREW.COGLIANO","8471699","20-21","DAL","C","L",1987-06-14,33,2005,1,25,54,752,658.7,7.6,77.6,-2.4,2.2,-0.1,1.3,0.5,0.5,-2.5,3.4,1,1.9,0.3,0.6
"Andrew Cogliano","ANDREW.COGLIANO","8471699","21-22","COL","C","L",1987-06-14,34,2005,1,25,18,198.3,168.6,1.6,25.4,0.4,1,0,0,0.1,-0.2,0.4,1,-0.2,1.2,0.2,0.4
"Andrew Cogliano","ANDREW.COGLIANO","8471699","21-22","S.J","C","L",1987-06-14,34,2005,1,25,56,739.3,619,4.5,104.7,-1.2,-1.2,0,1,0.5,-0.6,-1.2,-0.2,0,-1.5,-0.3,-0.5
"Andrew Cogliano","ANDREW.COGLIANO","8471699","22-23","COL","C","L",1987-06-14,35,2005,1,25,79,996.8,833.7,1.4,149.2,1.3,1.9,0,-1.4,-1,1.9,1.3,0.5,0.9,2.7,0.5,0.9
"Andrew Copp","ANDREW.COPP","8477429","15-16","WPG","C","L",1994-07-08,21,2013,4,104,77,616.2,550.1,2.5,62,3.3,1.5,0,0.8,0.9,-0.2,3.3,2.3,0.7,6.3,1.2,2.3
"Andrew Copp","ANDREW.COPP","8477429","16-17","WPG","C","L",1994-07-08,22,2013,4,104,64,790,675.3,9.1,92.5,2.3,4.5,-0.2,0.7,0.3,-0.9,2.1,5.2,-0.6,6.6,1.2,2.4
"Andrew Copp","ANDREW.COPP","8477429","17-18","WPG","C","L",1994-07-08,23,2013,4,104,82,1126,943,7.2,158.6,4.2,2.8,-0.1,0.3,1.3,-0.9,4.1,3.1,0.4,7.6,1.5,2.8
"Andrew Copp","ANDREW.COPP","8477429","18-19","WPG","C","L",1994-07-08,24,2013,4,104,69,839.1,728.6,2.8,94.4,6.2,2.3,0,-0.7,1.3,-0.4,6.2,1.6,0.9,8.7,1.6,3.1
"Andrew Copp","ANDREW.COPP","8477429","19-20","WPG","C","L",1994-07-08,25,2013,4,104,63,1114.9,875.7,74.4,143.3,-1,1.6,-0.5,2.9,1.7,0.7,-1.5,4.5,2.4,5.3,0.9,1.8
"Andrew Copp","ANDREW.COPP","8477429","20-21","WPG","C","L",1994-07-08,26,2013,4,104,55,1003.8,745.2,98.4,133.1,2.2,-1.3,2.2,2,0.8,0.3,4.4,0.7,1.1,6.2,1.1,2.1
"Andrew Copp","ANDREW.COPP","8477429","21-22","NYR","C","L",1994-07-08,27,2013,4,104,16,272.3,213.8,25.4,25.6,6.5,1.6,0,-0.2,-0.1,-0.5,6.6,1.4,-0.7,7.3,1.3,2.4
"Andrew Copp","ANDREW.COPP","8477429","21-22","WPG","C","L",1994-07-08,27,2013,4,104,56,1108.5,809.3,131.3,137.6,-0.4,-0.9,0.7,2.4,1.7,-0.9,0.3,1.5,0.9,2.7,0.5,0.9
"Andrew Copp","ANDREW.COPP","8477429","22-23","DET","C","L",1994-07-08,28,2013,4,104,82,1488.7,1103.1,138.8,201.2,3,-3.4,-2.7,-0.5,1.7,-2.1,0.3,-3.9,-0.4,-4,-0.7,-1.3
"Andrew Desjardins","ANDREW.DESJARDINS","8471956","10-11","S.J","C","L",1986-07-27,24,2004,NA,NA,17,121.4,115.8,0.9,4.4,0.9,0.2,0,0,-0.1,-0.3,0.9,0.2,-0.4,0.7,0.1,0.2
