"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","Opp #","TOI/GP","TOI%","RAPM_C±/60","RAPM_xG±/60","GAR±/60","xGAR±/60"
"Carl Klingberg","CARL.KLINGBERG","8475159","11-12","WPG","L","R",1991-01-28,20,2009,2,34,6,32.88,97,13.39,26.91,-0.73,-0.027,0.05,0.09
"Carl Klingberg","CARL.KLINGBERG","8475159","13-14","WPG","L","R",1991-01-28,22,2009,2,34,3,25.95,54,12.76,25.32,-0.2,-0.006,0.06,0.1
"Carl Klingberg","CARL.KLINGBERG","8475159","14-15","WPG","L","R",1991-01-28,23,2009,2,34,2,6.62,35,13.24,27.13,0.32,0.01,0.13,0.18
"Carl Sneep","CARL.SNEEP","8473539","11-12","PIT","D","R",1987-11-05,23,2006,2,32,1,16.12,18,13.19,26.43,0.13,-0.02,0.1,0.12
"Carl Soderberg","CARL.SODERBERG","8471262","12-13","BOS","C","L",1985-10-12,26,2004,2,49,6,72.78,108,13.87,28.3,-0.03,0.011,0.2,0.21
"Carl Soderberg","CARL.SODERBERG","8471262","13-14","BOS","C","L",1985-10-12,27,2004,2,49,73,902.57,641,13.92,28.23,0.14,0.004,0.14,0.15
"Carl Soderberg","CARL.SODERBERG","8471262","14-15","BOS","C","L",1985-10-12,28,2004,2,49,82,1197.02,646,14.37,28.87,0.38,0.014,0.17,0.19
"Carl Soderberg","CARL.SODERBERG","8471262","15-16","COL","C","L",1985-10-12,29,2004,2,49,82,1083.18,641,14.37,29.08,0.71,0.027,0.2,0.21
"Carl Soderberg","CARL.SODERBERG","8471262","16-17","COL","C","L",1985-10-12,30,2004,2,49,80,932.25,631,13.98,28.03,0.29,0.018,0.19,0.19
"Carl Soderberg","CARL.SODERBERG","8471262","17-18","COL","C","L",1985-10-12,31,2004,2,49,77,958.68,641,14.24,28.58,0.69,0.025,0.19,0.21
"Carl Soderberg","CARL.SODERBERG","8471262","18-19","COL","C","L",1985-10-12,32,2004,2,49,82,1052.78,669,14.43,28.87,0.37,0.014,0.17,0.19
"Carl Soderberg","CARL.SODERBERG","8471262","19-20","ARI","C","L",1985-10-12,33,2004,2,49,70,872.52,635,14.33,28.74,0.6,0.021,0.18,0.2
"Carl Soderberg","CARL.SODERBERG","8471262","20-21","CHI","C","L",1985-10-12,34,2004,2,49,34,373.28,164,14.32,28.44,0.44,0.018,0.13,0.17
"Carl Soderberg","CARL.SODERBERG","8471262","20-21","COL","C","L",1985-10-12,34,2004,2,49,11,121.27,81,14.21,28.43,-0.13,-0.017,0.08,0.14
"Carlo Colaiacovo","CARLO.COLAIACOVO","8469470","07-08","TOR","D","L",1983-01-27,24,2001,1,17,28,413.3,339,13.43,28.92,0.16,0.006,0.17,0.17
"Carlo Colaiacovo","CARLO.COLAIACOVO","8469470","08-09","STL","D","L",1983-01-27,25,2001,1,17,63,898.42,500,13.42,28.59,0.81,0.018,0.18,0.19
"Carlo Colaiacovo","CARLO.COLAIACOVO","8469470","08-09","TOR","D","L",1983-01-27,25,2001,1,17,9,121.8,147,13.11,28.28,0.95,0.034,0.24,0.24
"Carlo Colaiacovo","CARLO.COLAIACOVO","8469470","09-10","STL","D","L",1983-01-27,26,2001,1,17,67,927.12,548,13.71,28.3,0.39,0.017,0.18,0.18
"Carlo Colaiacovo","CARLO.COLAIACOVO","8469470","10-11","STL","D","L",1983-01-27,27,2001,1,17,65,969.52,538,13.93,28.59,0.35,0.01,0.18,0.18
"Carlo Colaiacovo","CARLO.COLAIACOVO","8469470","11-12","STL","D","L",1983-01-27,28,2001,1,17,64,1062.45,578,14.62,29.54,0.75,0.027,0.22,0.23
"Carlo Colaiacovo","CARLO.COLAIACOVO","8469470","12-13","DET","D","L",1983-01-27,29,2001,1,17,6,94.47,108,14.25,28.49,0.62,0.019,0.19,0.22
"Carlo Colaiacovo","CARLO.COLAIACOVO","8469470","13-14","STL","D","L",1983-01-27,30,2001,1,17,25,345.48,324,13.95,28.31,0.36,0.006,0.17,0.16
"Carlo Colaiacovo","CARLO.COLAIACOVO","8469470","14-15","PHI","D","L",1983-01-27,31,2001,1,17,33,513.65,431,13.93,27.88,-0.11,-0.002,0.11,0.14
"Carlo Colaiacovo","CARLO.COLAIACOVO","8469470","15-16","BUF","D","L",1983-01-27,32,2001,1,17,36,509.82,453,13.78,27.83,0.41,0.01,0.17,0.17
"Carsen Twarynski","CARSEN.TWARYNSKI","8479358","19-20","PHI","L","L",1997-11-24,21,2016,3,82,15,154.87,237,13.99,28.12,0.09,0.002,0.15,0.14
"Carsen Twarynski","CARSEN.TWARYNSKI","8479358","20-21","PHI","L","L",1997-11-24,22,2016,3,82,7,61.8,95,14.27,28.12,-0.35,0.018,0.2,0.16
"Carson McMillan","CARSON.MCMILLAN","8474077","10-11","MIN","R","R",1988-09-10,22,2007,7,200,4,36.63,71,13.91,28.87,0.13,-0.031,0.14,0.13
"Carson McMillan","CARSON.MCMILLAN","8474077","11-12","MIN","R","R",1988-09-10,23,2007,7,200,11,118.2,149,13.86,28.04,0.2,-0.002,0.21,0.16
"Carson McMillan","CARSON.MCMILLAN","8474077","13-14","MIN","R","R",1988-09-10,25,2007,7,200,1,7.13,17,12.95,26.13,0.42,0.02,-0.04,0.08
"Carson Meyer","CARSON.MEYER","8480292","21-22","CBJ","R","R",1997-08-18,24,2017,6,179,13,105.17,197,14.16,28.29,-0.08,0.004,0.15,0.14
"Carson Meyer","CARSON.MEYER","8480292","22-23","CBJ","R","R",1997-08-18,25,2017,6,179,14,132.17,192,14.12,28.16,-0.12,-0.003,0.13,0.13
"Carson Soucy","CARSON.SOUCY","8477369","17-18","MIN","D","L",1994-07-27,23,2013,5,137,3,42.22,54,13.84,27.59,-0.36,-0.015,0.07,0.09
"Carson Soucy","CARSON.SOUCY","8477369","19-20","MIN","D","L",1994-07-27,25,2013,5,137,55,789.9,582,14.18,28.48,0.46,0.013,0.16,0.17
"Carson Soucy","CARSON.SOUCY","8477369","20-21","MIN","D","L",1994-07-27,26,2013,5,137,50,703.7,179,14.1,28.38,0.62,0.011,0.15,0.19
"Carson Soucy","CARSON.SOUCY","8477369","21-22","SEA","D","L",1994-07-27,27,2013,5,137,64,972.03,641,14.34,28.61,0.58,0.023,0.19,0.19
"Carson Soucy","CARSON.SOUCY","8477369","22-23","SEA","D","L",1994-07-27,28,2013,5,137,78,1116.93,668,14.01,28.23,0.28,0.012,0.15,0.16
"Carter Ashton","CARTER.ASHTON","8475154","11-12","TOR","R","L",1991-04-01,20,2009,1,29,15,155.35,222,13.92,28.11,-0.21,-0.002,0.2,0.21
"Carter Ashton","CARTER.ASHTON","8475154","13-14","TOR","R","L",1991-04-01,22,2009,1,29,32,196.63,365,13.17,26.68,-0.78,-0.029,0.11,0.08
"Carter Ashton","CARTER.ASHTON","8475154","14-15","TOR","R","L",1991-04-01,23,2009,1,29,7,43.03,117,13.32,27.01,0.14,0.009,0.12,0.14
"Carter Bancks","CARTER.BANCKS","8474844","12-13","CGY","C","L",1989-08-09,23,2007,NA,NA,2,26.23,36,13.29,26.29,0.72,0.037,0.2,0.18
"Carter Camper","CARTER.CAMPER","8476211","11-12","BOS","C","R",1988-07-06,23,2006,NA,NA,3,20.07,54,13.69,27.59,0.51,-0.003,0.15,0.14
"Carter Rowney","CARTER.ROWNEY","8477240","16-17","PIT","R","R",1989-05-10,27,2007,NA,NA,27,266.33,367,13.97,27.94,0.05,-0.001,0.14,0.15
"Carter Rowney","CARTER.ROWNEY","8477240","17-18","PIT","R","R",1989-05-10,28,2007,NA,NA,44,305.57,470,13.76,27.63,0.16,0.005,0.15,0.15
"Carter Rowney","CARTER.ROWNEY","8477240","18-19","ANA","R","R",1989-05-10,29,2007,NA,NA,62,651.42,624,14.03,28.08,0.14,0.008,0.14,0.16
"Carter Rowney","CARTER.ROWNEY","8477240","19-20","ANA","R","R",1989-05-10,30,2007,NA,NA,71,725.65,651,13.94,27.99,0.39,0.011,0.16,0.18
"Carter Rowney","CARTER.ROWNEY","8477240","20-21","ANA","R","R",1989-05-10,31,2007,NA,NA,19,216.42,141,14.39,29.12,0.66,0.039,0.22,0.24
"Carter Rowney","CARTER.ROWNEY","8477240","21-22","DET","C/R","R",1989-05-10,32,2007,NA,NA,26,266.28,345,13.96,28,0.6,0.034,0.23,0.22
"Carter Verhaeghe","CARTER.VERHAEGHE","8477409","19-20","T.B","C","L",1995-08-14,24,2013,3,82,52,466.7,580,13.81,27.71,0.27,0.009,0.14,0.15
"Carter Verhaeghe","CARTER.VERHAEGHE","8477409","20-21","FLA","C","L",1995-08-14,25,2013,3,82,43,673.1,164,14.79,29.4,0.57,0.017,0.11,0.15
"Carter Verhaeghe","CARTER.VERHAEGHE","8477409","21-22","FLA","C","L",1995-08-14,26,2013,3,82,78,1115.87,682,14.63,29.18,0.53,0.024,0.21,0.22
"Carter Verhaeghe","CARTER.VERHAEGHE","8477409","22-23","FLA","C","L",1995-08-14,27,2013,3,82,81,1182.83,686,14.54,29.3,0.72,0.035,0.21,0.22
"Casey Bailey","CASEY.BAILEY","8478376","14-15","TOR","C","R",1991-10-27,22,2010,NA,NA,6,53.42,107,13.96,27.87,-0.05,0.01,0.16,0.18
"Casey Bailey","CASEY.BAILEY","8478376","16-17","OTT","C","R",1991-10-27,24,2010,NA,NA,7,55.97,97,13.78,27.48,-0.35,-0.013,0.1,0.14
"Casey Borer","CASEY.BORER","8471282","07-08","CAR","D","L",1985-07-28,22,2004,3,69,11,141.9,163,13.39,28.6,-0.16,-0.008,0.15,0.15
"Casey Borer","CASEY.BORER","8471282","08-09","CAR","D","L",1985-07-28,23,2004,3,69,3,31.38,36,12.48,26.7,0.05,-0.008,0.14,0.13
"Casey Borer","CASEY.BORER","8471282","09-10","CAR","D","L",1985-07-28,24,2004,3,69,2,20.47,35,14.23,28.73,0.48,0.007,0.21,0.2
"Casey Cizikas","CASEY.CIZIKAS","8475231","11-12","NYI","C","L",1991-02-27,20,2009,4,92,15,154.13,204,13.97,28.32,0.46,0.025,0.23,0.25
"Casey Cizikas","CASEY.CIZIKAS","8475231","12-13","NYI","C","L",1991-02-27,21,2009,4,92,45,448.35,339,13.67,27.87,0.41,0.016,0.15,0.18
"Casey Cizikas","CASEY.CIZIKAS","8475231","13-14","NYI","C","L",1991-02-27,22,2009,4,92,80,849.87,653,13.76,27.92,0.39,0.011,0.16,0.16
"Casey Cizikas","CASEY.CIZIKAS","8475231","14-15","NYI","C","L",1991-02-27,23,2009,4,92,70,762.82,601,13.91,27.94,-0.03,0,0.14,0.16
"Casey Cizikas","CASEY.CIZIKAS","8475231","15-16","NYI","C","L",1991-02-27,24,2009,4,92,80,823.38,656,13.5,27.33,0.16,0.007,0.15,0.16
"Casey Cizikas","CASEY.CIZIKAS","8475231","16-17","NYI","C","L",1991-02-27,25,2009,4,92,59,674.15,564,14.29,28.68,0.77,0.025,0.19,0.21
"Casey Cizikas","CASEY.CIZIKAS","8475231","17-18","NYI","C","L",1991-02-27,26,2009,4,92,64,683.45,615,14.1,28.29,0.53,0.02,0.17,0.19
"Casey Cizikas","CASEY.CIZIKAS","8475231","18-19","NYI","C","L",1991-02-27,27,2009,4,92,73,850.7,643,14.3,28.58,0.3,0.016,0.18,0.2
"Casey Cizikas","CASEY.CIZIKAS","8475231","19-20","NYI","C","L",1991-02-27,28,2009,4,92,48,559.1,554,14.2,28.64,0.6,0.019,0.18,0.2
"Casey Cizikas","CASEY.CIZIKAS","8475231","20-21","NYI","C","L",1991-02-27,29,2009,4,92,56,661.32,188,14.21,28.31,0.47,0.008,0.16,0.18
"Casey Cizikas","CASEY.CIZIKAS","8475231","21-22","NYI","C","L",1991-02-27,30,2009,4,92,74,855.82,659,14.2,28.32,0.42,0.012,0.17,0.18
"Casey Cizikas","CASEY.CIZIKAS","8475231","22-23","NYI","C","L",1991-02-27,31,2009,4,92,81,989.48,674,14.1,28.43,0.6,0.026,0.18,0.19
"Casey Fitzgerald","CASEY.FITZGERALD","8479578","21-22","BUF","D","R",1997-02-25,24,2016,3,86,36,555.85,448,14.27,28.55,0.64,0.025,0.21,0.21
"Casey Fitzgerald","CASEY.FITZGERALD","8479578","22-23","BUF","D","R",1997-02-25,25,2016,3,86,23,257.33,326,13.68,27.55,0.4,0.025,0.15,0.17
"Casey Fitzgerald","CASEY.FITZGERALD","8479578","22-23","FLA","D","R",1997-02-25,25,2016,3,86,4,20.85,68,13.44,27.11,-0.67,-0.022,0.08,0.1
"Casey Mittelstadt","CASEY.MITTELSTADT","8479999","17-18","BUF","C","L",1998-11-22,18,2017,1,8,6,68.4,108,13.64,27.41,0.03,0.003,0.17,0.19
"Casey Mittelstadt","CASEY.MITTELSTADT","8479999","18-19","BUF","C","L",1998-11-22,19,2017,1,8,77,883.68,662,14.07,28.14,0.17,0.011,0.15,0.17
"Casey Mittelstadt","CASEY.MITTELSTADT","8479999","19-20","BUF","C","L",1998-11-22,20,2017,1,8,31,331.58,439,14.07,28.34,0.41,0.01,0.15,0.16
"Casey Mittelstadt","CASEY.MITTELSTADT","8479999","20-21","BUF","C","L",1998-11-22,21,2017,1,8,41,531.38,170,14.38,28.64,1.04,0.037,0.25,0.24
"Casey Mittelstadt","CASEY.MITTELSTADT","8479999","21-22","BUF","C","L",1998-11-22,22,2017,1,8,40,513.55,528,14.4,28.81,0.89,0.04,0.24,0.24
"Casey Mittelstadt","CASEY.MITTELSTADT","8479999","22-23","BUF","C","L",1998-11-22,23,2017,1,8,82,1061.93,682,14.14,28.54,0.48,0.024,0.18,0.19
"Casey Nelson","CASEY.NELSON","8479268","15-16","BUF","D","R",1992-07-18,23,2010,NA,NA,7,88.67,126,13.76,27.68,0.37,0.01,0.13,0.16
"Casey Nelson","CASEY.NELSON","8479268","16-17","BUF","D","R",1992-07-18,24,2010,NA,NA,11,135.77,151,14.02,28.06,0.37,0.022,0.15,0.17
"Casey Nelson","CASEY.NELSON","8479268","17-18","BUF","D","R",1992-07-18,25,2010,NA,NA,37,636.63,433,14.16,28.46,0.44,0.012,0.18,0.19
"Casey Nelson","CASEY.NELSON","8479268","18-19","BUF","D","R",1992-07-18,26,2010,NA,NA,38,537.07,513,14.04,28.03,-0.07,0.007,0.13,0.15
"Casey Wellman","CASEY.WELLMAN","8475602","09-10","MIN","C","R",1987-10-18,21,2006,NA,NA,12,134.48,183,13.62,28.21,0.59,0.026,0.19,0.19
"Casey Wellman","CASEY.WELLMAN","8475602","10-11","MIN","C","R",1987-10-18,22,2006,NA,NA,15,143.22,255,13.77,28.22,0.4,0.031,0.2,0.2
"Casey Wellman","CASEY.WELLMAN","8475602","11-12","MIN","C","R",1987-10-18,23,2006,NA,NA,14,157.82,235,14.14,28.55,0.84,0.028,0.14,0.19
"Casey Wellman","CASEY.WELLMAN","8475602","13-14","WSH","C","R",1987-10-18,25,2006,NA,NA,13,120.32,215,13.93,28.38,0.13,0.006,0.17,0.16
"Cedric Paquette","CEDRIC.PAQUETTE","8476975","13-14","T.B","C","L",1993-08-13,20,2012,4,101,2,26.68,36,13.89,28.12,-0.13,0.009,0.2,0.26
"Cedric Paquette","CEDRIC.PAQUETTE","8476975","14-15","T.B","C","L",1993-08-13,21,2012,4,101,64,721.57,614,14.07,28.22,0.04,0.007,0.15,0.17
"Cedric Paquette","CEDRIC.PAQUETTE","8476975","15-16","T.B","C","L",1993-08-13,22,2012,4,101,56,605.87,553,13.91,28.13,0.37,0.012,0.17,0.18
"Cedric Paquette","CEDRIC.PAQUETTE","8476975","16-17","T.B","C","L",1993-08-13,23,2012,4,101,58,569.15,581,13.92,27.91,0.31,0.01,0.15,0.16
"Cedric Paquette","CEDRIC.PAQUETTE","8476975","17-18","T.B","C","L",1993-08-13,24,2012,4,101,56,534.35,547,13.81,27.75,0.13,0.002,0.14,0.15
"Cedric Paquette","CEDRIC.PAQUETTE","8476975","18-19","T.B","C","L",1993-08-13,25,2012,4,101,80,789.6,651,13.79,27.55,0.1,0.007,0.14,0.16
"Cedric Paquette","CEDRIC.PAQUETTE","8476975","19-20","T.B","C","L",1993-08-13,26,2012,4,101,61,664.73,617,13.93,27.97,0.24,0.007,0.14,0.16
"Cedric Paquette","CEDRIC.PAQUETTE","8476975","20-21","CAR","C","L",1993-08-13,27,2012,4,101,38,329.32,172,13.57,27.11,0.15,0.004,0.11,0.16
"Cedric Paquette","CEDRIC.PAQUETTE","8476975","20-21","OTT","C","L",1993-08-13,27,2012,4,101,9,70,79,14.09,28.42,-0.09,-0.001,0.16,0.13
"Cedric Paquette","CEDRIC.PAQUETTE","8476975","21-22","MTL","C","L",1993-08-13,28,2012,4,101,24,166.48,359,13.68,27.32,0.34,0.021,0.18,0.18
"Chad Billins","CHAD.BILLINS","8476827","13-14","CGY","D","L",1989-05-26,24,2007,NA,NA,10,109.83,176,13.18,26.73,0.37,0.001,0.16,0.13
"Chad Kilger","CHAD.KILGER","8462035","07-08","TOR","L","L",1976-11-27,30,1995,1,4,53,538.73,433,13.15,28.39,0.19,0.008,0.16,0.17
"Chad Kolarik","CHAD.KOLARIK","8471411","09-10","CBJ","C","R",1986-01-26,23,2004,7,199,2,12.93,34,13.06,27.02,1.35,0.013,0.11,0.15
"Chad Kolarik","CHAD.KOLARIK","8471411","10-11","NYR","C","R",1986-01-26,24,2004,7,199,4,33.52,70,13.81,28.18,-0.14,-0.001,0.11,0.12
"Chad Larose","CHAD.LAROSE","8469812","07-08","CAR","C","R",1982-03-27,25,2000,NA,NA,58,675.92,439,13.45,28.96,0.07,-0.001,0.16,0.15
"Chad Larose","CHAD.LAROSE","8469812","08-09","CAR","C/R","R",1982-03-27,26,2000,NA,NA,81,1060.92,615,13.5,28.81,0.18,0.011,0.19,0.18
"Chad Larose","CHAD.LAROSE","8469812","09-10","CAR","R","R",1982-03-27,27,2000,NA,NA,55,734.18,515,14.15,29.37,0.54,0.02,0.2,0.22
"Chad Larose","CHAD.LAROSE","8469812","10-11","CAR","R","R",1982-03-27,28,2000,NA,NA,81,1132.9,614,14.12,29.02,0.52,0.027,0.2,0.2
"Chad Larose","CHAD.LAROSE","8469812","11-12","CAR","R","R",1982-03-27,29,2000,NA,NA,67,930.9,583,14.33,29,0.37,0.016,0.19,0.2
"Chad Larose","CHAD.LAROSE","8469812","12-13","CAR","R","R",1982-03-27,30,2000,NA,NA,35,400.97,308,14.15,28.72,0.56,0.027,0.21,0.21
"Chad Rau","CHAD.RAU","8471885","11-12","MIN","C","R",1987-01-18,24,2005,7,228,9,89.4,130,13.58,27.21,0.22,-0.001,0.21,0.17
"Chad Ruhwedel","CHAD.RUHWEDEL","8477244","12-13","BUF","D","R",1990-05-07,22,2008,NA,NA,7,98.2,126,13.94,28.14,0.42,0.039,0.23,0.23
"Chad Ruhwedel","CHAD.RUHWEDEL","8477244","13-14","BUF","D","R",1990-05-07,23,2008,NA,NA,21,331.4,332,14.26,28.9,0.53,0.018,0.21,0.21
"Chad Ruhwedel","CHAD.RUHWEDEL","8477244","14-15","BUF","D","R",1990-05-07,24,2008,NA,NA,4,48.52,71,13.99,28.04,0.43,0.024,0.18,0.24
"Chad Ruhwedel","CHAD.RUHWEDEL","8477244","15-16","BUF","D","R",1990-05-07,25,2008,NA,NA,1,13.55,18,13.75,27.47,-1.22,-0.015,0.13,0.12
"Chad Ruhwedel","CHAD.RUHWEDEL","8477244","16-17","PIT","D","R",1990-05-07,26,2008,NA,NA,34,517.05,416,14.18,28.33,0.42,0.011,0.15,0.17
"Chad Ruhwedel","CHAD.RUHWEDEL","8477244","17-18","PIT","D","R",1990-05-07,27,2008,NA,NA,44,657.63,494,14.12,28.36,0.15,0.007,0.16,0.17
"Chad Ruhwedel","CHAD.RUHWEDEL","8477244","18-19","PIT","D","R",1990-05-07,28,2008,NA,NA,18,265.12,276,14.29,28.65,0.13,0.004,0.16,0.17
"Chad Ruhwedel","CHAD.RUHWEDEL","8477244","19-20","PIT","D","R",1990-05-07,29,2008,NA,NA,41,548.35,486,13.93,28.03,0.44,0.009,0.14,0.17
"Chad Ruhwedel","CHAD.RUHWEDEL","8477244","20-21","PIT","D","R",1990-05-07,30,2008,NA,NA,17,220.17,129,14.13,28.18,0.34,0.009,0.14,0.18
"Chad Ruhwedel","CHAD.RUHWEDEL","8477244","21-22","PIT","D","R",1990-05-07,31,2008,NA,NA,78,1056.22,687,14.2,28.34,0.41,0.015,0.18,0.18
"Chad Ruhwedel","CHAD.RUHWEDEL","8477244","22-23","PIT","D","R",1990-05-07,32,2008,NA,NA,47,589.65,518,14.1,28.42,0.72,0.037,0.19,0.21
"Chandler Stephenson","CHANDLER.STEPHENSON","8476905","15-16","WSH","C","L",1994-04-22,21,2012,3,77,9,70.15,155,12.98,26.07,-0.6,-0.042,0.01,0.06
"Chandler Stephenson","CHANDLER.STEPHENSON","8476905","16-17","WSH","C","L",1994-04-22,22,2012,3,77,4,34.4,72,13.61,27.47,-0.16,0.001,0.1,0.12
"Chandler Stephenson","CHANDLER.STEPHENSON","8476905","17-18","WSH","C","L",1994-04-22,23,2012,3,77,67,690.6,645,14.03,28.14,0.38,0.014,0.17,0.18
"Chandler Stephenson","CHANDLER.STEPHENSON","8476905","18-19","WSH","C","L",1994-04-22,24,2012,3,77,64,658.32,636,14.15,28.29,0.18,0.01,0.16,0.17
"Chandler Stephenson","CHANDLER.STEPHENSON","8476905","19-20","VGK","C","L",1994-04-22,25,2012,3,77,41,550.9,538,14.19,28.48,0.46,0.014,0.17,0.19
"Chandler Stephenson","CHANDLER.STEPHENSON","8476905","19-20","WSH","C","L",1994-04-22,25,2012,3,77,24,246.27,386,14.05,28.23,0.41,0.01,0.12,0.17
"Chandler Stephenson","CHANDLER.STEPHENSON","8476905","20-21","VGK","C","L",1994-04-22,26,2012,3,77,51,726.07,183,14.52,29.33,0.63,0.021,0.2,0.22
"Chandler Stephenson","CHANDLER.STEPHENSON","8476905","21-22","VGK","C","L",1994-04-22,27,2012,3,77,79,1171.98,694,14.63,29.19,0.54,0.023,0.21,0.2
"Chandler Stephenson","CHANDLER.STEPHENSON","8476905","22-23","VGK","C","L",1994-04-22,28,2012,3,77,81,1169.83,685,14.47,29.2,0.58,0.022,0.2,0.21
"Charles Hudon","CHARLES.HUDON","8476948","15-16","MTL","L","L",1994-06-23,21,2012,5,122,3,29.9,54,14.23,28.6,-0.37,-0.004,0.15,0.15
"Charles Hudon","CHARLES.HUDON","8476948","16-17","MTL","L","L",1994-06-23,22,2012,5,122,3,33.63,36,14.17,27.96,0.41,0.019,0.13,0.15
"Charles Hudon","CHARLES.HUDON","8476948","17-18","MTL","L","L",1994-06-23,23,2012,5,122,72,886.67,629,14.27,28.64,0.36,0.012,0.18,0.2
"Charles Hudon","CHARLES.HUDON","8476948","18-19","MTL","L","L",1994-06-23,24,2012,5,122,32,320.67,467,13.76,27.57,-0.09,0.004,0.13,0.15
"Charles Hudon","CHARLES.HUDON","8476948","19-20","MTL","L","L",1994-06-23,25,2012,5,122,15,155.33,200,13.82,27.93,-0.12,0.005,0.16,0.16
"Charles Hudon","CHARLES.HUDON","8476948","22-23","COL","L","L",1994-06-23,28,2012,5,122,9,86.48,146,13.97,28.09,-0.1,-0.005,0.18,0.18
"Charles Linglet","CHARLES.LINGLET","8470370","09-10","EDM","L","L",1982-06-22,27,2000,NA,NA,5,47.75,90,13.7,28.38,-0.25,0.013,0.17,0.2
"Charlie Coyle","CHARLIE.COYLE","8475745","12-13","MIN","C","R",1992-03-02,20,2010,1,28,37,506.97,301,14.64,29.57,0.87,0.041,0.21,0.23
"Charlie Coyle","CHARLIE.COYLE","8475745","13-14","MIN","C","R",1992-03-02,21,2010,1,28,70,1014.13,613,14.45,29.29,0.92,0.035,0.22,0.22
"Charlie Coyle","CHARLIE.COYLE","8475745","14-15","MIN","C","R",1992-03-02,22,2010,1,28,82,1068.92,630,14.26,28.62,0.48,0.017,0.17,0.19
"Charlie Coyle","CHARLIE.COYLE","8475745","15-16","MIN","C","R",1992-03-02,23,2010,1,28,82,1174.73,664,14.25,28.89,0.67,0.024,0.18,0.2
"Charlie Coyle","CHARLIE.COYLE","8475745","16-17","MIN","C","R",1992-03-02,24,2010,1,28,82,1134.47,634,14.38,28.91,0.5,0.016,0.18,0.19
"Charlie Coyle","CHARLIE.COYLE","8475745","17-18","MIN","C","R",1992-03-02,25,2010,1,28,66,910.32,600,14.15,28.48,0.52,0.014,0.18,0.19
"Charlie Coyle","CHARLIE.COYLE","8475745","18-19","BOS","C","R",1992-03-02,26,2010,1,28,21,290.53,265,14.1,28.12,0.09,0.016,0.16,0.21
"Charlie Coyle","CHARLIE.COYLE","8475745","18-19","MIN","C","R",1992-03-02,26,2010,1,28,60,823.87,598,14.54,29.11,0.28,0.012,0.17,0.19
"Charlie Coyle","CHARLIE.COYLE","8475745","19-20","BOS","C","R",1992-03-02,27,2010,1,28,70,961.45,629,14.18,28.5,0.43,0.014,0.16,0.18
"Charlie Coyle","CHARLIE.COYLE","8475745","20-21","BOS","C","R",1992-03-02,28,2010,1,28,51,658.4,177,14.26,28.28,0.11,0.01,0.15,0.18
"Charlie Coyle","CHARLIE.COYLE","8475745","21-22","BOS","C","R",1992-03-02,29,2010,1,28,82,1085.13,690,14.4,28.73,0.32,0.009,0.19,0.18
"Charlie Coyle","CHARLIE.COYLE","8475745","22-23","BOS","C","R",1992-03-02,30,2010,1,28,82,1094.8,709,14.06,28.35,0.46,0.021,0.16,0.18
"Charlie McAvoy","CHARLIE.MCAVOY","8479325","17-18","BOS","D","R",1997-12-21,19,2016,1,14,63,1194.58,586,14.55,29.21,0.35,0.015,0.17,0.19
"Charlie McAvoy","CHARLIE.MCAVOY","8479325","18-19","BOS","D","R",1997-12-21,20,2016,1,14,54,1018.98,569,14.78,29.56,0.41,0.018,0.19,0.23
"Charlie McAvoy","CHARLIE.MCAVOY","8479325","19-20","BOS","D","R",1997-12-21,21,2016,1,14,67,1309.28,623,14.69,29.53,0.72,0.029,0.21,0.22
"Charlie McAvoy","CHARLIE.MCAVOY","8479325","20-21","BOS","D","R",1997-12-21,22,2016,1,14,51,974.33,182,14.61,28.95,0.29,0.019,0.17,0.2
"Charlie McAvoy","CHARLIE.MCAVOY","8479325","21-22","BOS","D","R",1997-12-21,23,2016,1,14,78,1443.87,678,14.83,29.56,0.52,0.017,0.21,0.21
"Charlie McAvoy","CHARLIE.MCAVOY","8479325","22-23","BOS","D","R",1997-12-21,24,2016,1,14,67,1137.6,655,14.39,29.02,0.77,0.038,0.19,0.21
"Chase Balisy","CHASE.BALISY","8476322","17-18","FLA","C","L",1992-02-02,25,2011,6,170,8,66.18,144,13.41,26.69,0.09,-0.011,0.08,0.11
"Chase De Leo","CHASE.DE LEO","8478029","15-16","WPG","C","L",1995-10-25,19,2014,4,99,2,18.02,36,13.59,27.56,-0.02,-0.04,-0.11,-0.06
"Chase De Leo","CHASE.DE LEO","8478029","18-19","ANA","C","L",1995-10-25,22,2014,4,99,1,11.2,18,15.14,29.81,-0.08,-0.023,0.23,0.17
"Chase De Leo","CHASE.DE LEO","8478029","19-20","ANA","C","L",1995-10-25,23,2014,4,99,1,14.62,18,14.24,28.77,1.63,0.04,0.3,0.25
"Chase De Leo","CHASE.DE LEO","8478029","20-21","ANA","C","L",1995-10-25,24,2014,4,99,1,13.03,18,13.94,28.95,3.5,0.156,0.43,0.52
"Chase De Leo","CHASE.DE LEO","8478029","21-22","N.J","C","L",1995-10-25,25,2014,4,99,2,16.3,36,14.13,28.95,0.82,0.037,0.29,0.29
"Chase Pearson","CHASE.PEARSON","8478486","21-22","DET","C","L",1997-08-23,24,2015,5,140,3,20.27,51,13.73,27.22,-0.63,-0.023,0.06,0.08
