"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft_Yr","Draft_Rd","Draft_Ov","GP","TOI_EV","TOI_PP","EV_iFF","PP_iFF","EV_Sh%","PP_Sh%","All_Sh%","EV_Sh_Goals","PP_Sh_Goals","All_Sh_Goals"
"Drew Doughty","DREW.DOUGHTY","8474563","17-18","L.A","D","R",1989-12-08,27,2008,1,2,82,1664.3,257.7,163,94,0.003,-0.024,-0.007,0.57,-2.24,-1.67
"Drew Doughty","DREW.DOUGHTY","8474563","18-19","L.A","D","R",1989-12-08,28,2008,1,2,82,1690.1,235.6,147,51,-0.035,0.092,-0.002,-5.17,4.68,-0.49
"Drew Doughty","DREW.DOUGHTY","8474563","19-20","L.A","D","R",1989-12-08,29,2008,1,2,67,1327.7,208.7,108,78,-0.017,0.006,-0.008,-1.84,0.43,-1.41
"Drew Doughty","DREW.DOUGHTY","8474563","20-21","L.A","D","R",1989-12-08,30,2008,1,2,56,1127.4,181.7,78,58,-0.037,0.051,0.001,-2.88,2.96,0.08
"Drew Doughty","DREW.DOUGHTY","8474563","21-22","L.A","D","R",1989-12-08,31,2008,1,2,39,776.9,122.6,87,31,0.004,0.073,0.022,0.31,2.27,2.58
"Drew Doughty","DREW.DOUGHTY","8474563","22-23","L.A","D","R",1989-12-08,32,2008,1,2,81,1630,245.5,131,60,-0.005,0.004,-0.002,-0.64,0.24,-0.4
"Drew Fata","DREW.FATA","8469535","07-08","NYI","D","L",1983-07-28,24,2001,3,86,5,75.2,0.4,6,0,-0.004,0,-0.004,-0.03,0,-0.03
"Drew Helleson","DREW.HELLESON","8481563","22-23","ANA","D","R",2001-03-26,21,2019,2,47,3,40.5,0,5,0,0.065,0,0.065,0.32,0,0.32
"Drew Larman","DREW.LARMAN","8470970","07-08","FLA","C","R",1985-05-15,22,2003,NA,NA,6,35.3,0,3,0,-0.012,0,-0.012,-0.04,0,-0.04
"Drew Larman","DREW.LARMAN","8470970","09-10","BOS","C","R",1985-05-15,24,2003,NA,NA,4,31.9,0,7,0,-0.02,0,-0.02,-0.14,0,-0.14
"Drew Leblanc","DREW.LEBLANC","8477243","12-13","CHI","C","L",1989-06-29,23,2007,NA,NA,2,24.2,1.8,3,0,-0.015,0,-0.015,-0.05,0,-0.05
"Drew Miller","DREW.MILLER","8470778","07-08","ANA","L","L",1984-02-17,23,2003,6,186,26,259,7.4,37,0,-0.011,0,-0.011,-0.4,0,-0.4
"Drew Miller","DREW.MILLER","8470778","08-09","ANA","L","L",1984-02-17,24,2003,6,186,27,305,1.2,56,0,-0.013,0,-0.013,-0.74,0,-0.74
"Drew Miller","DREW.MILLER","8470778","09-10","DET/T.B","L","L",1984-02-17,25,2003,6,186,80,834.9,26.7,115,4,-0.003,0.018,-0.003,-0.37,0.07,-0.3
"Drew Miller","DREW.MILLER","8470778","10-11","DET","L","L",1984-02-17,26,2003,6,186,67,629.4,5.2,112,1,0.008,-0.014,0.008,0.9,-0.01,0.89
"Drew Miller","DREW.MILLER","8470778","11-12","DET","L","L",1984-02-17,27,2003,6,186,80,855.5,7.5,153,1,0.018,-0.015,0.018,2.78,-0.01,2.76
"Drew Miller","DREW.MILLER","8470778","12-13","DET","L","L",1984-02-17,28,2003,6,186,44,495.3,7,71,1,-0.035,0.051,-0.034,-2.49,0.05,-2.44
"Drew Miller","DREW.MILLER","8470778","13-14","DET","L","L",1984-02-17,29,2003,6,186,82,893.6,7.2,148,1,-0.022,-0.015,-0.022,-3.22,-0.01,-3.23
"Drew Miller","DREW.MILLER","8470778","14-15","DET","L","L",1984-02-17,30,2003,6,186,82,820.9,7.5,108,0,-0.024,0,-0.024,-2.54,0,-2.54
"Drew Miller","DREW.MILLER","8470778","15-16","DET","L","L",1984-02-17,31,2003,6,186,28,274.1,1.4,36,0,-0.028,0,-0.028,-1.02,0,-1.02
"Drew Miller","DREW.MILLER","8470778","16-17","DET","L","L",1984-02-17,32,2003,6,186,55,482.8,3,52,0,0.002,0,0.002,0.12,0,0.12
"Drew O'Connor","DREW.O'CONNOR","8482055","20-21","PIT","L","L",1998-06-09,22,2016,NA,NA,10,73,13,12,1,-0.035,-0.018,-0.033,-0.42,-0.02,-0.43
"Drew O'Connor","DREW.O'CONNOR","8482055","21-22","PIT","L","L",1998-06-09,23,2016,NA,NA,22,203.7,20.1,51,3,-0.018,-0.027,-0.018,-0.92,-0.08,-1
"Drew O'Connor","DREW.O'CONNOR","8482055","22-23","PIT","L","L",1998-06-09,24,2016,NA,NA,46,421.2,1.4,91,0,-0.016,0,-0.016,-1.42,0,-1.42
"Drew Shore","DREW.SHORE","8475213","12-13","FLA","C","R",1991-01-29,21,2009,2,44,43,596.2,42,107,9,-0.052,-0.016,-0.049,-5.59,-0.14,-5.74
"Drew Shore","DREW.SHORE","8475213","13-14","FLA","C","R",1991-01-29,22,2009,2,44,24,222.8,18.8,23,3,0.073,0.044,0.07,1.68,0.13,1.82
"Drew Shore","DREW.SHORE","8475213","14-15","CGY","C","R",1991-01-29,23,2009,2,44,11,110.9,3.1,14,0,0.003,0,0.003,0.04,0,0.04
"Drew Shore","DREW.SHORE","8475213","15-16","CGY","C","R",1991-01-29,24,2009,2,44,2,18,0.4,2,0,-0.01,0,-0.01,-0.02,0,-0.02
"Drew Shore","DREW.SHORE","8475213","16-17","VAN","C","R",1991-01-29,25,2009,2,44,14,154.2,1.3,16,0,-0.035,0,-0.035,-0.56,0,-0.56
"Drew Shore","DREW.SHORE","8475213","20-21","CAR","C","R",1991-01-29,29,2009,2,44,4,33.8,0,3,0,-0.017,0,-0.017,-0.05,0,-0.05
"Drew Stafford","DREW.STAFFORD","8471226","07-08","BUF","R","R",1985-10-30,21,2004,1,13,63,719.7,118.2,112,15,0.082,-0.042,0.067,9.16,-0.63,8.53
"Drew Stafford","DREW.STAFFORD","8471226","08-09","BUF","R","R",1985-10-30,22,2004,1,13,79,1010.7,205.3,181,45,-0.003,0.084,0.014,-0.57,3.77,3.2
"Drew Stafford","DREW.STAFFORD","8471226","09-10","BUF","R","R",1985-10-30,23,2004,1,13,71,837.6,177.5,181,47,-0.026,-0.007,-0.022,-4.68,-0.32,-4.99
"Drew Stafford","DREW.STAFFORD","8471226","10-11","BUF","R","R",1985-10-30,24,2004,1,13,62,800.4,181,154,56,0.058,0.084,0.065,8.86,4.7,13.55
"Drew Stafford","DREW.STAFFORD","8471226","11-12","BUF","R","R",1985-10-30,25,2004,1,13,80,1129.2,180.9,244,43,-0.005,-0.025,-0.008,-1.25,-1.09,-2.33
"Drew Stafford","DREW.STAFFORD","8471226","12-13","BUF","R","R",1985-10-30,26,2004,1,13,46,605.8,100.6,118,31,-0.001,-0.083,-0.018,-0.14,-2.58,-2.72
"Drew Stafford","DREW.STAFFORD","8471226","13-14","BUF","R","R",1985-10-30,27,2004,1,13,70,1007.3,156.1,186,41,0.005,-0.043,-0.004,0.91,-1.75,-0.85
"Drew Stafford","DREW.STAFFORD","8471226","14-15","BUF/WPG","R","R",1985-10-30,28,2004,1,13,76,1025.1,177.1,139,47,0.025,-0.019,0.014,3.45,-0.89,2.56
"Drew Stafford","DREW.STAFFORD","8471226","15-16","WPG","R","R",1985-10-30,29,2004,1,13,78,1113.8,165.6,182,35,-0.002,0.062,0.008,-0.35,2.18,1.83
"Drew Stafford","DREW.STAFFORD","8471226","16-17","BOS/WPG","R","R",1985-10-30,30,2004,1,13,58,690.8,74.9,109,21,-0.018,0.022,-0.011,-1.94,0.47,-1.47
"Drew Stafford","DREW.STAFFORD","8471226","17-18","N.J","R","R",1985-10-30,31,2004,1,13,59,693.4,112.2,110,27,-0.036,0.001,-0.029,-3.98,0.02,-3.96
"Drew Stafford","DREW.STAFFORD","8471226","18-19","N.J","R","R",1985-10-30,32,2004,1,13,57,637,48.4,93,12,-0.021,-0.038,-0.023,-1.99,-0.46,-2.45
"Dryden Hunt","DRYDEN.HUNT","8478211","17-18","FLA","L","L",1995-11-24,21,2014,NA,NA,11,115.1,0,20,0,-0.038,0,-0.038,-0.75,0,-0.75
"Dryden Hunt","DRYDEN.HUNT","8478211","18-19","FLA","L","L",1995-11-24,22,2014,NA,NA,31,339.1,2,66,1,-0.034,-0.016,-0.034,-2.23,-0.02,-2.25
"Dryden Hunt","DRYDEN.HUNT","8478211","19-20","FLA","L","L",1995-11-24,23,2014,NA,NA,21,215.4,1.6,40,0,-0.058,0,-0.058,-2.3,0,-2.3
"Dryden Hunt","DRYDEN.HUNT","8478211","20-21","ARI","L","L",1995-11-24,24,2014,NA,NA,26,303.6,3.8,53,0,-0.011,0,-0.011,-0.57,0,-0.57
"Dryden Hunt","DRYDEN.HUNT","8478211","21-22","NYR","L","L",1995-11-24,25,2014,NA,NA,76,897.9,14.2,137,0,-0.035,0,-0.035,-4.79,0,-4.79
"Dryden Hunt","DRYDEN.HUNT","8478211","22-23","COL/NYR/TOR","L","L",1995-11-24,26,2014,NA,NA,37,295.5,1,33,0,-0.013,0,-0.013,-0.42,0,-0.42
"Duncan Keith","DUNCAN.KEITH","8470281","07-08","CHI","D","L",1983-07-16,24,2002,2,54,81,1507.6,169.5,144,25,0.048,-0.015,0.039,6.91,-0.38,6.53
"Duncan Keith","DUNCAN.KEITH","8470281","08-09","CHI","D","L",1983-07-16,25,2002,2,54,77,1485.5,190.7,180,49,-0.001,-0.017,-0.004,-0.13,-0.83,-0.96
"Duncan Keith","DUNCAN.KEITH","8470281","09-10","CHI","D","L",1983-07-16,26,2002,2,54,82,1679.7,228.1,223,65,0.016,-0.005,0.011,3.55,-0.32,3.23
"Duncan Keith","DUNCAN.KEITH","8470281","10-11","CHI","D","L",1983-07-16,27,2002,2,54,82,1715,240.4,195,68,-0.017,-0.008,-0.015,-3.31,-0.51,-3.82
"Duncan Keith","DUNCAN.KEITH","8470281","11-12","CHI","D","L",1983-07-16,28,2002,2,54,74,1548.8,233,184,62,-0.012,-0.031,-0.016,-2.14,-1.91,-4.05
"Duncan Keith","DUNCAN.KEITH","8470281","12-13","CHI","D","L",1983-07-16,29,2002,2,54,47,884.8,128.5,80,33,-0.022,-0.006,-0.017,-1.75,-0.21,-1.96
"Duncan Keith","DUNCAN.KEITH","8470281","13-14","CHI","D","L",1983-07-16,30,2002,2,54,79,1483.4,250.8,199,68,-0.019,-0.009,-0.016,-3.73,-0.63,-4.36
"Duncan Keith","DUNCAN.KEITH","8470281","14-15","CHI","D","L",1983-07-16,31,2002,2,54,80,1555.3,262.7,164,65,0.007,-0.01,0.002,1.19,-0.67,0.52
"Duncan Keith","DUNCAN.KEITH","8470281","15-16","CHI","D","L",1983-07-16,32,2002,2,54,67,1275.6,185,144,32,0.002,0.067,0.014,0.26,2.13,2.39
"Duncan Keith","DUNCAN.KEITH","8470281","16-17","CHI","D","L",1983-07-16,33,2002,2,54,80,1548.8,245.7,176,55,-0.006,-0.016,-0.008,-0.98,-0.9,-1.89
"Duncan Keith","DUNCAN.KEITH","8470281","17-18","CHI","D","L",1983-07-16,34,2002,2,54,82,1492.5,212.2,184,52,-0.035,-0.011,-0.03,-6.51,-0.55,-7.06
"Duncan Keith","DUNCAN.KEITH","8470281","18-19","CHI","D","L",1983-07-16,35,2002,2,54,82,1574.7,112.2,161,22,0.009,-0.059,0.001,1.47,-1.3,0.17
"Duncan Keith","DUNCAN.KEITH","8470281","19-20","CHI","D","L",1983-07-16,36,2002,2,54,61,1146.4,138,116,29,-0.035,0.008,-0.026,-4.05,0.23,-3.82
"Duncan Keith","DUNCAN.KEITH","8470281","20-21","CHI","D","L",1983-07-16,37,2002,2,54,54,963,133.2,104,22,-0.004,-0.008,-0.005,-0.39,-0.19,-0.57
"Duncan Keith","DUNCAN.KEITH","8470281","21-22","EDM","D","L",1983-07-16,38,2002,2,54,64,1097.5,39.5,103,5,-0.028,-0.012,-0.028,-2.92,-0.06,-2.98
"Duncan Siemens","DUNCAN.SIEMENS","8476464","14-15","COL","D","L",1993-09-07,21,2011,1,11,1,14,0,0,0,0,0,0,0,0,0
"Duncan Siemens","DUNCAN.SIEMENS","8476464","16-17","COL","D","L",1993-09-07,23,2011,1,11,3,33.7,0,3,0,0,0,0,0,0,0
"Duncan Siemens","DUNCAN.SIEMENS","8476464","17-18","COL","D","L",1993-09-07,24,2011,1,11,16,152.3,0,18,0,-0.023,0,-0.023,-0.42,0,-0.42
"Dustin Boyd","DUSTIN.BOYD","8471310","07-08","CGY","C","L",1986-07-16,21,2004,3,98,48,412.8,36.1,53,7,0.025,-0.042,0.017,1.35,-0.3,1.05
"Dustin Boyd","DUSTIN.BOYD","8471310","08-09","CGY","C","L",1986-07-16,22,2004,3,98,70,669.8,68.1,85,13,0.024,-0.04,0.015,2.02,-0.51,1.5
"Dustin Boyd","DUSTIN.BOYD","8471310","09-10","CGY/NSH","C","L",1986-07-16,23,2004,3,98,78,846.5,33.7,134,3,-0.002,-0.02,-0.002,-0.27,-0.06,-0.33
"Dustin Boyd","DUSTIN.BOYD","8471310","10-11","MTL","C","L",1986-07-16,24,2004,3,98,10,86.2,0,12,0,-0.008,0,-0.008,-0.1,0,-0.1
"Dustin Brown","DUSTIN.BROWN","8470606","07-08","L.A","L","R",1984-11-04,22,2003,1,13,78,1119.5,284.9,203,71,0.02,0.024,0.021,4.11,1.68,5.8
"Dustin Brown","DUSTIN.BROWN","8470606","08-09","L.A","L","R",1984-11-04,23,2003,1,13,80,1103.6,284.6,290,83,-0.012,-0.05,-0.02,-3.44,-4.15,-7.59
"Dustin Brown","DUSTIN.BROWN","8470606","09-10","L.A","L","R",1984-11-04,24,2003,1,13,82,1175.8,255.6,251,77,-0.005,-0.029,-0.01,-1.15,-2.25,-3.39
"Dustin Brown","DUSTIN.BROWN","8470606","10-11","L.A","L","R",1984-11-04,25,2003,1,13,82,1206.9,239.3,249,59,0.005,0.015,0.007,1.26,0.91,2.17
"Dustin Brown","DUSTIN.BROWN","8470606","11-12","L.A","L","R",1984-11-04,26,2003,1,13,82,1214.7,267,223,59,-0.024,-0.002,-0.02,-5.44,-0.14,-5.58
"Dustin Brown","DUSTIN.BROWN","8470606","12-13","L.A","L","R",1984-11-04,27,2003,1,13,46,694,128,155,32,-0.007,0.101,0.012,-1.02,3.23,2.22
"Dustin Brown","DUSTIN.BROWN","8470606","13-14","L.A","L","R",1984-11-04,28,2003,1,13,79,1029.9,168.4,221,37,-0.012,-0.061,-0.019,-2.63,-2.25,-4.88
"Dustin Brown","DUSTIN.BROWN","8470606","14-15","L.A","L","R",1984-11-04,29,2003,1,13,82,1100.3,120,231,23,-0.014,-0.056,-0.017,-3.14,-1.28,-4.42
"Dustin Brown","DUSTIN.BROWN","8470606","15-16","L.A","L","R",1984-11-04,30,2003,1,13,82,1100.7,82.3,284,18,-0.027,-0.013,-0.027,-7.79,-0.24,-8.03
"Dustin Brown","DUSTIN.BROWN","8470606","16-17","L.A","L","R",1984-11-04,31,2003,1,13,80,1038.3,119.1,223,23,-0.029,0.053,-0.021,-6.45,1.23,-5.22
"Dustin Brown","DUSTIN.BROWN","8470606","17-18","L.A","L","R",1984-11-04,32,2003,1,13,81,1191.8,219.4,226,43,-0.004,0.036,0.002,-0.89,1.53,0.64
"Dustin Brown","DUSTIN.BROWN","8470606","18-19","L.A","L","R",1984-11-04,33,2003,1,13,72,1124,182.4,189,29,-0.006,0.119,0.01,-1.21,3.44,2.23
"Dustin Brown","DUSTIN.BROWN","8470606","19-20","L.A","L","R",1984-11-04,34,2003,1,13,66,969.5,163.7,193,34,-0.005,-0.07,-0.015,-1.06,-2.37,-3.43
"Dustin Brown","DUSTIN.BROWN","8470606","20-21","L.A","L","R",1984-11-04,35,2003,1,13,49,679.8,144.4,124,38,-0.023,0.069,-0.001,-2.8,2.63,-0.16
"Dustin Brown","DUSTIN.BROWN","8470606","21-22","L.A","L/R","R",1984-11-04,36,2003,1,13,64,791.9,134.2,156,37,-0.022,-0.081,-0.033,-3.38,-2.99,-6.37
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","8470834","07-08","CHI","D","R",1985-03-27,22,2003,8,245,67,860.3,249.4,151,65,0.038,0.028,0.035,5.78,1.83,7.61
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","8470834","08-09","CHI","R","R",1985-03-27,23,2003,8,245,77,911.9,209.8,203,54,-0.014,-0.043,-0.02,-2.78,-2.32,-5.1
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","8470834","09-10","CHI","R","R",1985-03-27,24,2003,8,245,82,1105.3,219.4,219,69,-0.016,-0.008,-0.014,-3.46,-0.55,-4
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","8470834","10-11","ATL","D/R","R",1985-03-27,25,2003,8,245,81,1528.2,0,329,0,-0.002,0,-0.002,-0.54,0,-0.54
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","8470834","11-12","WPG","D","R",1985-03-27,26,2003,8,245,66,1300,225.2,256,82,-0.002,-0.01,-0.004,-0.64,-0.81,-1.44
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","8470834","12-13","WPG","D","R",1985-03-27,27,2003,8,245,43,861.5,153.4,143,47,-0.013,0.02,-0.005,-1.8,0.94,-0.86
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","8470834","13-14","WPG","D","R",1985-03-27,28,2003,8,245,78,1366.8,266.8,233,116,0.011,0.005,0.009,2.5,0.56,3.06
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","8470834","14-15","WPG","D","R",1985-03-27,29,2003,8,245,69,1193.1,260.4,202,95,0.017,-0.008,0.009,3.42,-0.73,2.69
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","8470834","15-16","WPG","D","R",1985-03-27,30,2003,8,245,81,1547.4,270.8,236,103,0.032,-0.027,0.014,7.51,-2.74,4.76
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","8470834","16-17","WPG","D","R",1985-03-27,31,2003,8,245,80,1687.3,257.5,247,72,0.011,-0.035,0.001,2.75,-2.54,0.22
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","8470834","17-18","WPG","D","R",1985-03-27,32,2003,8,245,69,1345.6,209.6,210,59,-0.018,0.017,-0.01,-3.79,1.03,-2.76
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","8470834","18-19","WPG","D","R",1985-03-27,33,2003,8,245,42,793.5,127.3,124,35,-0.009,-0.034,-0.015,-1.15,-1.18,-2.33
"Dustin Jeffrey","DUSTIN.JEFFREY","8474138","08-09","PIT","C","L",1988-02-27,20,2007,6,171,14,127.6,7.3,20,1,-0.013,-0.015,-0.013,-0.27,-0.01,-0.28
"Dustin Jeffrey","DUSTIN.JEFFREY","8474138","09-10","PIT","C","L",1988-02-27,21,2007,6,171,1,8.6,0,0,0,0,0,0,0,0,0
"Dustin Jeffrey","DUSTIN.JEFFREY","8474138","10-11","PIT","C","L",1988-02-27,22,2007,6,171,25,265.5,46.2,40,11,0.101,0.005,0.08,4.05,0.06,4.1
"Dustin Jeffrey","DUSTIN.JEFFREY","8474138","11-12","PIT","C","L",1988-02-27,23,2007,6,171,26,283.9,14.3,38,5,-0.002,-0.032,-0.006,-0.09,-0.16,-0.25
"Dustin Jeffrey","DUSTIN.JEFFREY","8474138","12-13","PIT","C","L",1988-02-27,24,2007,6,171,24,259.4,10,31,6,0.046,-0.041,0.032,1.42,-0.24,1.17
"Dustin Jeffrey","DUSTIN.JEFFREY","8474138","13-14","DAL/PIT","C","L",1988-02-27,25,2007,6,171,34,306.4,11.4,36,6,-0.009,-0.022,-0.011,-0.32,-0.13,-0.45
"Dustin Jeffrey","DUSTIN.JEFFREY","8474138","15-16","ARI","C","L",1988-02-27,27,2007,6,171,7,71.3,8.1,4,1,0.018,-0.015,0.011,0.07,-0.01,0.06
"Dustin Kohn","DUSTIN.KOHN","8471671","09-10","NYI","D","L",1987-02-02,22,2005,2,46,22,249.7,0.7,10,0,-0.011,0,-0.011,-0.11,0,-0.11
"Dustin Penner","DUSTIN.PENNER","8471208","07-08","EDM","R","L",1982-09-28,24,2001,NA,NA,82,1076,298.8,203,62,-0.018,0.072,0.003,-3.59,4.44,0.85
"Dustin Penner","DUSTIN.PENNER","8471208","08-09","EDM","R","L",1982-09-28,25,2001,NA,NA,78,910,226.6,149,48,0.002,-0.034,-0.006,0.36,-1.62,-1.26
"Dustin Penner","DUSTIN.PENNER","8471208","09-10","EDM","R","L",1982-09-28,26,2001,NA,NA,82,1125.5,246.8,205,60,0.025,0.017,0.023,5.17,0.99,6.16
"Dustin Penner","DUSTIN.PENNER","8471208","10-11","EDM/L.A","R","L",1982-09-28,27,2001,NA,NA,81,1102.1,245.2,198,42,0.001,0.023,0.005,0.16,0.96,1.12
"Dustin Penner","DUSTIN.PENNER","8471208","11-12","L.A","R","L",1982-09-28,28,2001,NA,NA,65,820.4,100.9,157,16,-0.021,-0.033,-0.022,-3.34,-0.53,-3.87
"Dustin Penner","DUSTIN.PENNER","8471208","12-13","L.A","R","L",1982-09-28,29,2001,NA,NA,33,386.4,29.5,82,3,-0.034,-0.026,-0.034,-2.82,-0.08,-2.9
"Dustin Penner","DUSTIN.PENNER","8471208","13-14","ANA/WSH","R","L",1982-09-28,30,2001,NA,NA,67,831.6,126.2,125,34,0.005,0.036,0.011,0.57,1.24,1.81
"Duvie Westcott","DUVIE.WESTCOTT","8469442","07-08","CBJ","D","R",1977-10-30,29,1996,NA,NA,23,276,78,17,16,-0.022,-0.005,-0.014,-0.37,-0.08,-0.45
"Dwight Helminen","DWIGHT.HELMINEN","8470131","08-09","CAR","C","L",1983-06-22,25,2002,8,244,23,152.5,2.6,19,0,-0.024,0,-0.024,-0.46,0,-0.46
"Dwight Helminen","DWIGHT.HELMINEN","8470131","09-10","S.J","C","L",1983-06-22,26,2002,8,244,3,31.5,0,2,0,0.036,0,0.036,0.07,0,0.07
"Dwight King","DWIGHT.KING","8474100","10-11","L.A","L","L",1989-07-05,21,2007,4,109,6,69.6,0,4,0,-0.014,0,-0.014,-0.05,0,-0.05
"Dwight King","DWIGHT.KING","8474100","11-12","L.A","L","L",1989-07-05,22,2007,4,109,27,343.2,47.1,52,7,0.025,-0.047,0.017,1.31,-0.33,0.98
"Dwight King","DWIGHT.KING","8474100","12-13","L.A","L","L",1989-07-05,23,2007,4,109,47,575.7,15.9,87,1,-0.019,-0.018,-0.019,-1.62,-0.02,-1.64
"Dwight King","DWIGHT.KING","8474100","13-14","L.A","L","L",1989-07-05,24,2007,4,109,77,1004.8,38.2,140,4,-0.001,-0.027,-0.002,-0.18,-0.11,-0.28
"Dwight King","DWIGHT.KING","8474100","14-15","L.A","L","L",1989-07-05,25,2007,4,109,81,1036.6,36.8,152,1,-0.002,-0.015,-0.002,-0.36,-0.02,-0.37
"Dwight King","DWIGHT.KING","8474100","15-16","L.A","L","L",1989-07-05,26,2007,4,109,47,589.2,19.1,68,5,0.017,-0.032,0.014,1.18,-0.16,1.02
"Dwight King","DWIGHT.KING","8474100","16-17","L.A/MTL","L","L",1989-07-05,27,2007,4,109,80,1015.4,17.7,140,2,-0.003,-0.019,-0.003,-0.39,-0.04,-0.43
"Dylan Coghlan","DYLAN.COGHLAN","8479639","20-21","VGK","D","R",1998-02-19,22,2016,NA,NA,29,372.1,12.9,43,0,0.018,0,0.018,0.79,0,0.79
"Dylan Coghlan","DYLAN.COGHLAN","8479639","21-22","VGK","D","R",1998-02-19,23,2016,NA,NA,59,756.6,61.1,132,24,-0.028,0.024,-0.02,-3.71,0.58,-3.13
"Dylan Coghlan","DYLAN.COGHLAN","8479639","22-23","CAR","D","R",1998-02-19,24,2016,NA,NA,17,197.7,17.4,37,7,-0.039,-0.021,-0.036,-1.45,-0.15,-1.6
"Dylan Cozens","DYLAN.COZENS","8481528","20-21","BUF","C","R",2001-02-09,19,2019,1,7,41,509.2,68.1,71,9,-0.03,-0.016,-0.029,-2.16,-0.15,-2.3
"Dylan Cozens","DYLAN.COZENS","8481528","21-22","BUF","C","R",2001-02-09,20,2019,1,7,79,1045.4,148.6,176,26,-0.015,-0.024,-0.017,-2.71,-0.63,-3.34
"Dylan Cozens","DYLAN.COZENS","8481528","22-23","BUF","C","R",2001-02-09,21,2019,1,7,81,980.3,225.1,201,55,0.027,-0.017,0.018,5.52,-0.92,4.6
"Dylan Demelo","DYLAN.DEMELO","8476331","15-16","S.J","D","R",1993-05-01,22,2011,6,179,45,555.4,49.9,48,12,-0.033,0.043,-0.018,-1.61,0.52,-1.08
"Dylan Demelo","DYLAN.DEMELO","8476331","16-17","S.J","D","R",1993-05-01,23,2011,6,179,25,353.2,33.1,41,5,-0.008,-0.008,-0.008,-0.32,-0.04,-0.36
"Dylan Demelo","DYLAN.DEMELO","8476331","17-18","S.J","D","R",1993-05-01,24,2011,6,179,63,840.7,28.8,98,2,-0.034,-0.001,-0.034,-3.35,0,-3.35
"Dylan Demelo","DYLAN.DEMELO","8476331","18-19","OTT","D","R",1993-05-01,25,2011,6,179,77,1298.6,35.6,136,8,0.002,-0.027,0.001,0.31,-0.21,0.1
"Dylan Demelo","DYLAN.DEMELO","8476331","19-20","OTT/WPG","D","R",1993-05-01,26,2011,6,179,59,994.1,45.6,93,7,-0.031,-0.017,-0.03,-2.87,-0.12,-2.99
"Dylan Demelo","DYLAN.DEMELO","8476331","20-21","WPG","D","R",1993-05-01,27,2011,6,179,52,742.5,1.6,59,1,-0.037,0.004,-0.037,-2.2,0,-2.2
"Dylan Demelo","DYLAN.DEMELO","8476331","21-22","WPG","D","R",1993-05-01,28,2011,6,179,76,1186.6,1.8,92,1,-0.039,0.004,-0.038,-3.55,0,-3.54
"Dylan Demelo","DYLAN.DEMELO","8476331","22-23","WPG","D","R",1993-05-01,29,2011,6,179,75,1244.4,6.8,128,0,-0.014,0,-0.014,-1.79,0,-1.79
"Dylan Gambrell","DYLAN.GAMBRELL","8479580","17-18","S.J","C","R",1996-08-26,21,2016,2,60,3,31.7,0,2,0,-0.009,0,-0.009,-0.02,0,-0.02
"Dylan Gambrell","DYLAN.GAMBRELL","8479580","18-19","S.J","C","R",1996-08-26,22,2016,2,60,8,65.5,0.2,9,0,-0.025,0,-0.025,-0.23,0,-0.23
"Dylan Gambrell","DYLAN.GAMBRELL","8479580","19-20","S.J","C","R",1996-08-26,23,2016,2,60,50,511.4,32.6,59,2,0.007,-0.023,0.006,0.44,-0.05,0.4
"Dylan Gambrell","DYLAN.GAMBRELL","8479580","20-21","S.J","C","R",1996-08-26,24,2016,2,60,49,662.8,5.6,75,0,-0.028,0,-0.028,-2.07,0,-2.07
"Dylan Gambrell","DYLAN.GAMBRELL","8479580","21-22","OTT","C","R",1996-08-26,25,2016,2,60,63,664.1,5.1,79,2,-0.045,-0.022,-0.045,-3.59,-0.04,-3.63
"Dylan Gambrell","DYLAN.GAMBRELL","8479580","22-23","OTT","C","R",1996-08-26,26,2016,2,60,60,546.7,1,60,0,-0.009,0,-0.009,-0.51,0,-0.51
"Dylan Guenther","DYLAN.GUENTHER","8482699","22-23","ARI","R","R",2003-04-10,19,2021,1,9,33,364.5,62.8,57,16,-0.035,0.147,0.005,-1.97,2.36,0.39
"Dylan Holloway","DYLAN.HOLLOWAY","8482077","22-23","EDM","L","L",2001-09-23,20,2020,1,14,51,451.1,35.1,61,6,-0.027,-0.044,-0.029,-1.66,-0.26,-1.92
"Dylan Larkin","DYLAN.LARKIN","8477946","15-16","DET","C","L",1996-07-30,19,2014,1,15,80,1127,156.5,250,44,0.014,-0.015,0.009,3.4,-0.66,2.74
"Dylan Larkin","DYLAN.LARKIN","8477946","16-17","DET","C","L",1996-07-30,20,2014,1,15,80,1092,146.6,187,40,-0.012,0.029,-0.005,-2.32,1.14,-1.18
