"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI_All","xEVO_GAR","xEVD_GAR","xPPO_GAR","xSHD_GAR","Take_GAR","Draw_GAR","xOff_GAR","xDef_GAR","Pens_GAR","xGAR","xWAR","xSPAR"
"Brent Burns","BRENT.BURNS","8470613","12-13","S.J","D","R",1985-03-09,27,2003,1,20,30,488.4,6.1,0.2,0.9,0,-0.2,-0.3,7,0.2,-0.5,6.6,1.2,2.3
"Brent Burns","BRENT.BURNS","8470613","13-14","S.J","R","R",1985-03-09,28,2003,1,20,69,1160.1,5.7,-1.9,-0.7,0.1,0.5,-0.1,5,-1.8,0.3,3.5,0.7,1.2
"Brent Burns","BRENT.BURNS","8470613","14-15","S.J","D","R",1985-03-09,29,2003,1,20,82,1964.4,9.9,-0.7,5.8,-0.5,-1.2,0.2,15.7,-1.2,-1,13.4,2.6,4.9
"Brent Burns","BRENT.BURNS","8470613","15-16","S.J","D","R",1985-03-09,30,2003,1,20,82,2120.8,17.1,-1.7,3.6,0.7,0.7,0.6,20.7,-1.1,1.2,20.9,4,7.8
"Brent Burns","BRENT.BURNS","8470613","16-17","S.J","D","R",1985-03-09,31,2003,1,20,82,2038.7,28.2,-2.5,4.4,1.5,0.7,0,32.6,-1,0.6,32.2,6.1,11.7
"Brent Burns","BRENT.BURNS","8470613","17-18","S.J","D","R",1985-03-09,32,2003,1,20,82,2069.9,-1.2,-2.3,5.1,0.3,-0.4,-1,3.8,-2,-1.5,0.4,0.1,0.1
"Brent Burns","BRENT.BURNS","8470613","18-19","S.J","D","R",1985-03-09,33,2003,1,20,82,2058.1,4.7,-1.1,4.6,-0.3,2.3,-0.8,9.3,-1.5,1.5,9.4,1.7,3.3
"Brent Burns","BRENT.BURNS","8470613","19-20","S.J","D","R",1985-03-09,34,2003,1,20,70,1777.3,3.8,-3.3,2.4,1,0.6,-0.6,6.2,-2.3,0,3.9,0.7,1.3
"Brent Burns","BRENT.BURNS","8470613","20-21","S.J","D","R",1985-03-09,35,2003,1,20,56,1463.9,5.7,0.2,1,0.1,0.3,-0.7,6.7,0.3,-0.4,6.6,1.2,2.2
"Brent Burns","BRENT.BURNS","8470613","21-22","S.J","D","R",1985-03-09,36,2003,1,20,82,2144,1.5,0.8,2.1,-1.1,0.3,-0.3,3.6,-0.3,0,3.3,0.6,1.1
"Brent Burns","BRENT.BURNS","8470613","22-23","CAR","D","R",1985-03-09,37,2003,1,20,82,1904.1,16.2,1.4,2.6,1.3,0.8,-0.8,18.8,2.7,0,21.6,3.7,7
"Brent Regner","BRENT.REGNER","8474698","15-16","FLA","D","R",1989-05-17,26,2008,5,137,7,81.1,0.1,-0.6,0,0,-0.1,-0.1,0.1,-0.5,-0.2,-0.7,-0.1,-0.3
"Brent Seabrook","BRENT.SEABROOK","8470607","07-08","CHI","D","R",1985-04-20,22,2003,1,14,81,1740.8,3.3,2.8,3.9,-0.1,1.3,-1,7.3,2.7,0.3,10.3,1.9,3.6
"Brent Seabrook","BRENT.SEABROOK","8470607","08-09","CHI","D","R",1985-04-20,23,2003,1,14,82,1911.4,1.6,4.4,1.7,0.5,1.1,-0.3,3.4,4.9,0.9,9.1,1.7,3.2
"Brent Seabrook","BRENT.SEABROOK","8470607","09-10","CHI","D","R",1985-04-20,24,2003,1,14,78,1811.7,-0.8,3,-0.2,-0.1,1.7,-0.1,-1,2.9,1.6,3.5,0.6,1.2
"Brent Seabrook","BRENT.SEABROOK","8470607","10-11","CHI","D","R",1985-04-20,25,2003,1,14,82,1999.8,-0.7,4.1,4.3,-2.9,1.4,-0.7,3.6,1.2,0.7,5.5,1,1.9
"Brent Seabrook","BRENT.SEABROOK","8470607","11-12","CHI","D","R",1985-04-20,26,2003,1,14,78,1928.5,11.7,5.2,-0.2,-0.4,2.1,0,11.5,4.8,2.1,18.5,3.2,6
"Brent Seabrook","BRENT.SEABROOK","8470607","12-13","CHI","D","R",1985-04-20,27,2003,1,14,47,1034,5.8,-1.8,1.1,-2.3,1.3,0,6.9,-4.1,1.3,4.1,0.8,1.4
"Brent Seabrook","BRENT.SEABROOK","8470607","13-14","CHI","D","R",1985-04-20,28,2003,1,14,82,1825.7,4.7,1.5,0.8,0.4,1.5,-0.4,5.4,1.9,1.1,8.4,1.6,3
"Brent Seabrook","BRENT.SEABROOK","8470607","14-15","CHI","D","R",1985-04-20,29,2003,1,14,82,1818.7,4.5,-2.3,1.3,0.2,2.3,-0.8,5.9,-2.2,1.5,5.2,1,1.9
"Brent Seabrook","BRENT.SEABROOK","8470607","15-16","CHI","D","R",1985-04-20,30,2003,1,14,81,1847.9,4.7,-8.6,3.3,-1.4,1.4,-1.3,8,-10,0.1,-1.9,-0.4,-0.7
"Brent Seabrook","BRENT.SEABROOK","8470607","16-17","CHI","D","R",1985-04-20,31,2003,1,14,79,1729.4,-0.9,-6.2,0.2,0.5,1.4,-0.5,-0.8,-5.7,0.9,-5.6,-1.1,-2
"Brent Seabrook","BRENT.SEABROOK","8470607","17-18","CHI","D","R",1985-04-20,32,2003,1,14,81,1636,3.5,-2.6,-0.6,-0.2,-0.2,-0.4,2.9,-2.8,-0.6,-0.5,-0.1,-0.2
"Brent Seabrook","BRENT.SEABROOK","8470607","18-19","CHI","D","R",1985-04-20,33,2003,1,14,78,1489.6,0.4,-4.6,0.2,-4,0.2,0,0.6,-8.6,0.2,-7.7,-1.4,-2.7
"Brent Seabrook","BRENT.SEABROOK","8470607","19-20","CHI","D","R",1985-04-20,34,2003,1,14,32,580.8,0.1,-2.6,0.7,0.9,0.5,-0.4,0.8,-1.8,0.1,-0.8,-0.2,-0.3
"Brent Sopel","BRENT.SOPEL","8462176","07-08","CHI","D","R",1977-01-07,30,1995,6,144,57,1156.5,2.1,2.2,-0.2,0.1,1.6,0.2,2,2.3,1.8,6,1.1,2.1
"Brent Sopel","BRENT.SOPEL","8462176","08-09","CHI","D","R",1977-01-07,31,1995,6,144,23,317.6,0.7,-0.6,0,-0.4,0.2,0,0.7,-1,0.1,-0.2,0,-0.1
"Brent Sopel","BRENT.SOPEL","8462176","09-10","CHI","D","R",1977-01-07,32,1995,6,144,73,1084.9,0.4,-1.1,0,-0.3,-0.4,1.3,0.4,-1.4,0.9,-0.1,0,0
"Brent Sopel","BRENT.SOPEL","8462176","10-11","ATL","D","R",1977-01-07,33,1995,6,144,59,969.5,-0.2,1.6,0.2,-3,0.5,1.2,0,-1.4,1.7,0.4,0.1,0.1
"Brent Sopel","BRENT.SOPEL","8462176","10-11","MTL","D","R",1977-01-07,33,1995,6,144,12,190.9,-1.5,-1.3,0,-0.3,0.5,-0.2,-1.5,-1.6,0.3,-2.8,-0.5,-0.9
"Bret Hedican","BRET.HEDICAN","8456547","07-08","CAR","D","L",1970-08-10,37,1988,10,198,66,1273.5,8.8,-3.4,-0.7,-1.9,-2,0.4,8.2,-5.3,-1.6,1.3,0.2,0.5
"Bret Hedican","BRET.HEDICAN","8456547","08-09","ANA","D","L",1970-08-10,38,1988,10,198,51,831.5,1.6,1.5,-0.2,-0.2,-0.9,-0.3,1.4,1.2,-1.1,1.5,0.3,0.5
"Brett Bellemore","BRETT.BELLEMORE","8474135","12-13","CAR","D","R",1988-06-25,24,2007,6,162,8,110.1,0.1,0.5,0,0.3,0.3,0.3,0.1,0.8,0.5,1.4,0.3,0.5
"Brett Bellemore","BRETT.BELLEMORE","8474135","13-14","CAR","D","R",1988-06-25,25,2007,6,162,64,1118.2,0.3,0.9,0,2.6,0.7,0,0.3,3.5,0.7,4.5,0.8,1.6
"Brett Bellemore","BRETT.BELLEMORE","8474135","14-15","CAR","D","R",1988-06-25,26,2007,6,162,49,802.5,0.5,2.7,0,1.4,0.2,0.1,0.5,4.1,0.3,4.9,0.9,1.8
"Brett Bulmer","BRETT.BULMER","8475757","11-12","MIN","R","R",1992-04-26,19,2010,2,39,9,99.3,-0.6,0.3,0,0,-0.3,0.4,-0.6,0.3,0.1,-0.3,0,-0.1
"Brett Bulmer","BRETT.BULMER","8475757","13-14","MIN","R","R",1992-04-26,21,2010,2,39,5,53.5,-0.3,0.2,0,0,-0.1,0.4,-0.3,0.2,0.3,0.2,0,0.1
"Brett Carson","BRETT.CARSON","8471321","08-09","CAR","D","R",1985-11-29,22,2004,4,109,5,78.7,-0.4,0.1,-0.1,-0.1,-0.1,0.2,-0.5,0,0.1,-0.4,-0.1,-0.2
"Brett Carson","BRETT.CARSON","8471321","09-10","CAR","D","R",1985-11-29,23,2004,4,109,54,938,2.1,0,0.3,-1.1,1.5,0,2.3,-1.1,1.5,2.7,0.5,0.9
"Brett Carson","BRETT.CARSON","8471321","10-11","CAR","D","R",1985-11-29,24,2004,4,109,13,140.8,-0.4,1.9,0,0,0,0.2,-0.4,1.9,0.2,1.7,0.3,0.6
"Brett Carson","BRETT.CARSON","8471321","10-11","CGY","D","R",1985-11-29,24,2004,4,109,6,76.6,0.2,0.9,0,0,0.2,0.1,0.2,0.9,0.3,1.4,0.2,0.5
"Brett Carson","BRETT.CARSON","8471321","12-13","CGY","D","R",1985-11-29,26,2004,4,109,10,109.3,-0.1,-0.1,0,0,0.3,-0.1,-0.1,-0.1,0.1,-0.1,0,0
"Brett Clark","BRETT.CLARK","8465122","07-08","COL","D","L",1976-12-23,30,1996,6,154,57,1320,3.2,1.6,-0.4,0.9,1.5,-0.1,2.8,2.5,1.5,6.7,1.2,2.3
"Brett Clark","BRETT.CLARK","8465122","08-09","COL","D","L",1976-12-23,31,1996,6,154,76,1697.2,0.8,2.4,-1.5,0.9,1.7,-1.1,-0.7,3.3,0.5,3.1,0.6,1.1
"Brett Clark","BRETT.CLARK","8465122","09-10","COL","D","L",1976-12-23,32,1996,6,154,64,1224.9,-1.8,2.9,0.3,0.4,0.5,-0.6,-1.5,3.3,-0.1,1.7,0.3,0.6
"Brett Clark","BRETT.CLARK","8465122","10-11","T.B","D","L",1976-12-23,33,1996,6,154,82,1548.3,3.6,6.4,4.5,3.4,2.5,-0.6,8.1,9.8,1.9,19.8,3.5,6.8
"Brett Clark","BRETT.CLARK","8465122","11-12","T.B","D","L",1976-12-23,34,1996,6,154,82,1506.8,-1.5,-1.4,-0.8,-0.1,1.7,-1,-2.4,-1.6,0.7,-3.2,-0.6,-1
"Brett Clark","BRETT.CLARK","8465122","12-13","MIN","D","L",1976-12-23,35,1996,6,154,8,112.5,-0.5,-0.6,0,0.1,0.3,-0.1,-0.5,-0.6,0.1,-0.9,-0.2,-0.3
"Brett Connolly","BRETT.CONNOLLY","8475792","11-12","T.B","R","R",1992-05-02,19,2010,1,6,68,780,-1.5,-1.9,-0.7,0,-0.7,0,-2.3,-1.9,-0.7,-4.9,-0.8,-1.6
"Brett Connolly","BRETT.CONNOLLY","8475792","12-13","T.B","R","R",1992-05-02,20,2010,1,6,5,51.4,0.1,-0.4,0.2,0,0.1,0,0.2,-0.4,0.2,0,0,0
"Brett Connolly","BRETT.CONNOLLY","8475792","13-14","T.B","R","R",1992-05-02,21,2010,1,6,11,132.2,0.4,0.2,-0.1,0,0,0.1,0.3,0.2,0,0.5,0.1,0.2
"Brett Connolly","BRETT.CONNOLLY","8475792","14-15","BOS","R","R",1992-05-02,22,2010,1,6,5,71.8,0.3,0.2,0.1,0,-0.4,0,0.3,0.2,-0.4,0.2,0,0.1
"Brett Connolly","BRETT.CONNOLLY","8475792","14-15","T.B","R","R",1992-05-02,22,2010,1,6,50,596.6,6.8,1.4,-0.1,0,-0.4,-0.5,6.7,1.4,-0.9,7.2,1.4,2.6
"Brett Connolly","BRETT.CONNOLLY","8475792","15-16","BOS","R","R",1992-05-02,23,2010,1,6,71,920.2,-0.8,-1.7,0.8,0,0.6,0,0,-1.7,0.5,-1.2,-0.2,-0.4
"Brett Connolly","BRETT.CONNOLLY","8475792","16-17","WSH","R","R",1992-05-02,24,2010,1,6,66,705.5,11.4,1.5,0.6,0,-1,-0.3,12,1.5,-1.3,12.2,2.3,4.4
"Brett Connolly","BRETT.CONNOLLY","8475792","17-18","WSH","R","R",1992-05-02,25,2010,1,6,70,840.2,1.8,-2.2,2.6,0,0.2,-1.4,4.3,-2.2,-1.2,1,0.2,0.4
"Brett Connolly","BRETT.CONNOLLY","8475792","18-19","WSH","R","R",1992-05-02,26,2010,1,6,81,1079.7,12.2,-3.6,-0.1,0,-0.3,-0.5,12,-3.6,-0.7,7.7,1.4,2.7
"Brett Connolly","BRETT.CONNOLLY","8475792","19-20","FLA","R","R",1992-05-02,27,2010,1,6,69,1000.1,8.4,2.1,1.7,-0.1,0,-0.9,10,2,-0.9,11.1,2,3.8
"Brett Connolly","BRETT.CONNOLLY","8475792","20-21","CHI","R","R",1992-05-02,28,2010,1,6,10,112,0.5,0.3,-0.1,0,0.1,0.1,0.4,0.3,0.2,0.9,0.2,0.3
"Brett Connolly","BRETT.CONNOLLY","8475792","20-21","FLA","R","R",1992-05-02,28,2010,1,6,21,264.4,-0.8,0.7,0,0,0.4,-0.5,-0.8,0.7,-0.1,-0.2,0,-0.1
"Brett Connolly","BRETT.CONNOLLY","8475792","21-22","CHI","R","R",1992-05-02,29,2010,1,6,9,75.6,-0.3,-0.7,-0.1,0,-0.3,-0.2,-0.4,-0.7,-0.4,-1.5,-0.3,-0.5
"Brett Festerling","BRETT.FESTERLING","8471978","08-09","ANA","D","L",1986-03-03,22,2004,NA,NA,40,666.9,-1.6,0.6,0,-1.3,0.3,1.4,-1.6,-0.7,1.7,-0.6,-0.1,-0.2
"Brett Festerling","BRETT.FESTERLING","8471978","09-10","ANA","D","L",1986-03-03,23,2004,NA,NA,42,525,-3.1,1.2,0,-0.5,0.7,0.4,-3.1,0.6,1,-1.4,-0.3,-0.5
"Brett Festerling","BRETT.FESTERLING","8471978","11-12","WPG","D","L",1986-03-03,25,2004,NA,NA,5,65.6,0.3,0.3,0,0,0,-0.1,0.3,0.3,-0.1,0.5,0.1,0.2
"Brett Howden","BRETT.HOWDEN","8479353","18-19","NYR","C","L",1998-03-29,20,2016,1,27,66,986,-0.1,-9.6,-1.1,-0.6,0.8,-0.6,-1.2,-10.2,0.2,-11.1,-2.1,-3.9
"Brett Howden","BRETT.HOWDEN","8479353","19-20","NYR","C","L",1998-03-29,21,2016,1,27,70,920,-0.2,-3.9,-0.1,-2.8,0.2,-0.6,-0.3,-6.7,-0.4,-7.4,-1.3,-2.5
"Brett Howden","BRETT.HOWDEN","8479353","20-21","NYR","C","L",1998-03-29,22,2016,1,27,42,527.5,-2.1,-0.8,0,-0.3,0.8,0.2,-2.1,-1.2,1,-2.2,-0.4,-0.7
"Brett Howden","BRETT.HOWDEN","8479353","21-22","VGK","C","L",1998-03-29,23,2016,1,27,47,500.8,4.2,0,0.1,0.1,0.1,0,4.3,0,0.1,4.4,0.8,1.5
"Brett Howden","BRETT.HOWDEN","8479353","22-23","VGK","C","L",1998-03-29,24,2016,1,27,54,705.2,-3.6,0.3,0,0,-1.2,0.2,-3.5,0.3,-1,-4.2,-0.7,-1.4
"Brett Kulak","BRETT.KULAK","8476967","15-16","CGY","D","L",1994-01-06,21,2012,4,105,8,98.8,-0.1,0,0,0,0.2,-0.1,-0.1,0,0.1,0,0,0
"Brett Kulak","BRETT.KULAK","8476967","16-17","CGY","D","L",1994-01-06,22,2012,4,105,21,299.1,-0.9,-0.4,0,0,-0.5,-0.1,-0.9,-0.3,-0.6,-1.8,-0.3,-0.7
"Brett Kulak","BRETT.KULAK","8476967","17-18","CGY","D","L",1994-01-06,23,2012,4,105,71,922,1.2,0.9,0,-0.1,0.5,0.4,1.2,0.8,0.9,2.9,0.6,1.1
"Brett Kulak","BRETT.KULAK","8476967","18-19","MTL","D","L",1994-01-06,24,2012,4,105,57,1017.1,4.2,4.3,0,-1.1,1.1,-1,4.2,3.2,0.2,7.5,1.4,2.6
"Brett Kulak","BRETT.KULAK","8476967","19-20","MTL","D","L",1994-01-06,25,2012,4,105,56,959.9,-2,3.3,0,0.3,0.9,-0.3,-2,3.7,0.6,2.4,0.4,0.8
"Brett Kulak","BRETT.KULAK","8476967","20-21","MTL","D","L",1994-01-06,26,2012,4,105,46,741,-0.3,3.8,0,0,-0.3,0,-0.3,3.8,-0.3,3.2,0.6,1.1
"Brett Kulak","BRETT.KULAK","8476967","21-22","EDM","D","L",1994-01-06,27,2012,4,105,18,307.5,4.2,1.9,0,0.1,-0.4,0.1,4.2,2.1,-0.4,5.9,1,2
"Brett Kulak","BRETT.KULAK","8476967","21-22","MTL","D","L",1994-01-06,27,2012,4,105,56,1006.3,-1.1,3.9,0,0.7,-0.7,0.8,-1.1,4.6,0.1,3.6,0.6,1.2
"Brett Kulak","BRETT.KULAK","8476967","22-23","EDM","D","L",1994-01-06,28,2012,4,105,82,1435.8,-2.2,-1.7,-0.1,0.3,0.8,-0.5,-2.3,-1.4,0.3,-3.4,-0.6,-1.1
"Brett Leason","BRETT.LEASON","8481517","21-22","WSH","R","R",1999-04-30,22,2019,2,56,36,322.4,-0.6,0.6,0,0,0.4,-0.6,-0.6,0.6,-0.3,-0.3,0,-0.1
"Brett Leason","BRETT.LEASON","8481517","22-23","ANA","R","R",1999-04-30,23,2019,2,56,54,588.2,-1.2,-5.5,-0.1,0,0.3,-0.1,-1.3,-5.5,0.2,-6.6,-1.1,-2.1
"Brett Lebda","BRETT.LEBDA","8471187","07-08","DET","D","L",1982-01-15,25,2000,NA,NA,78,1285.1,-0.3,1,-0.5,0.4,-0.2,-0.2,-0.8,1.4,-0.4,0.2,0,0.1
"Brett Lebda","BRETT.LEBDA","8471187","08-09","DET","D","L",1982-01-15,26,2000,NA,NA,64,875.1,3.8,2.7,0.1,0.2,-1.5,-0.2,3.8,2.8,-1.7,5,0.9,1.7
"Brett Lebda","BRETT.LEBDA","8471187","09-10","DET","D","L",1982-01-15,27,2000,NA,NA,63,944.5,0.4,1.7,0,0.2,0.3,-0.3,0.4,1.9,-0.1,2.2,0.4,0.8
"Brett Lebda","BRETT.LEBDA","8471187","10-11","TOR","D","L",1982-01-15,28,2000,NA,NA,41,546.9,0.8,-2.8,-0.6,0.1,-0.1,-0.3,0.2,-2.7,-0.4,-2.9,-0.5,-1
"Brett Lebda","BRETT.LEBDA","8471187","11-12","CBJ","D","L",1982-01-15,29,2000,NA,NA,30,494.3,-0.5,-0.8,-0.1,0,0,0,-0.7,-0.7,0,-1.5,-0.3,-0.5
"Brett Lernout","BRETT.LERNOUT","8478004","17-18","MTL","D","R",1995-09-24,21,2014,3,73,18,301.1,-1.9,-0.2,0,0.6,-0.1,-0.3,-1.9,0.5,-0.4,-1.9,-0.4,-0.7
"Brett MacLean","BRETT.MACLEAN","8474050","10-11","ARI","L","R",1988-12-24,21,2007,2,32,13,113.9,-0.3,-0.2,0.1,0,0.1,-0.1,-0.2,-0.2,0,-0.4,-0.1,-0.1
"Brett McLean","BRETT.MCLEAN","8465968","07-08","FLA","C","L",1978-08-14,29,1997,9,242,67,1087.6,3.4,-0.9,1.7,-1.5,0.1,-1.2,5.1,-2.5,-1,1.6,0.3,0.6
"Brett McLean","BRETT.MCLEAN","8465968","08-09","FLA","C/R","L",1978-08-14,30,1997,9,242,80,994.1,-1.1,-0.5,-1.4,1.4,0.4,-0.6,-2.5,0.9,-0.3,-1.9,-0.3,-0.7
"Brett Murray","BRETT.MURRAY","8479419","21-22","BUF","L","L",1998-07-20,23,2016,4,99,19,246.3,-0.7,0.1,0.1,0,-0.2,0.3,-0.6,0.1,0,-0.5,-0.1,-0.2
"Brett Pesce","BRETT.PESCE","8477488","15-16","CAR","D","R",1994-11-15,20,2013,3,66,69,1294.8,0,1.9,0.3,1,1.7,0.3,0.3,2.9,2,5.2,1,1.9
"Brett Pesce","BRETT.PESCE","8477488","16-17","CAR","D","R",1994-11-15,21,2013,3,66,82,1738.8,0.7,8.4,-0.1,0.9,1.9,0.5,0.6,9.2,2.4,12.3,2.3,4.5
"Brett Pesce","BRETT.PESCE","8477488","17-18","CAR","D","R",1994-11-15,22,2013,3,66,65,1358.8,-0.9,5,-0.3,1,1.4,0.5,-1.1,6,1.9,6.8,1.3,2.5
"Brett Pesce","BRETT.PESCE","8477488","18-19","CAR","D","R",1994-11-15,23,2013,3,66,73,1495.8,7.8,6.5,0,1.3,1.5,0.1,7.7,7.8,1.6,17.1,3.2,6
"Brett Pesce","BRETT.PESCE","8477488","19-20","CAR","D","R",1994-11-15,24,2013,3,66,61,1334.8,3,-2.5,-0.1,-2,0.7,-0.4,3,-4.5,0.3,-1.3,-0.2,-0.4
"Brett Pesce","BRETT.PESCE","8477488","20-21","CAR","D","R",1994-11-15,25,2013,3,66,55,1253.6,6.3,2,0.1,2.7,1,1.8,6.5,4.8,2.8,14,2.5,4.7
"Brett Pesce","BRETT.PESCE","8477488","21-22","CAR","D","R",1994-11-15,26,2013,3,66,70,1519.1,4.4,-1.3,0.1,3,1,-0.1,4.5,1.8,0.9,7.2,1.3,2.4
"Brett Pesce","BRETT.PESCE","8477488","22-23","CAR","D","R",1994-11-15,27,2013,3,66,82,1804.4,0.3,-0.2,0.9,-0.8,1.6,1.1,1.2,-1.1,2.7,2.8,0.5,0.9
"Brett Ritchie","BRETT.RITCHIE","8476439","14-15","DAL","R","R",1993-07-01,21,2011,2,44,31,433.6,1.8,1.1,0,0,-0.2,0.3,1.8,1.1,0.1,3,0.6,1.1
"Brett Ritchie","BRETT.RITCHIE","8476439","15-16","DAL","R","R",1993-07-01,22,2011,2,44,8,92.8,-0.6,-0.1,0.4,0,0.1,0.1,-0.3,-0.1,0.2,-0.1,0,0
"Brett Ritchie","BRETT.RITCHIE","8476439","16-17","DAL","R","R",1993-07-01,23,2011,2,44,78,1005.9,4.5,2.6,-0.5,0,-0.2,-0.1,4,2.6,-0.4,6.2,1.2,2.3
"Brett Ritchie","BRETT.RITCHIE","8476439","17-18","DAL","R","R",1993-07-01,24,2011,2,44,71,769.6,1.2,4,-0.4,0,-1.2,-0.4,0.8,4,-1.6,3.3,0.6,1.2
"Brett Ritchie","BRETT.RITCHIE","8476439","18-19","DAL","R","R",1993-07-01,25,2011,2,44,53,509.1,-2.9,-1.3,-0.3,0,-2.1,-1.1,-3.2,-1.3,-3.2,-7.7,-1.4,-2.7
"Brett Ritchie","BRETT.RITCHIE","8476439","19-20","BOS","R","R",1993-07-01,26,2011,2,44,27,280.9,-0.7,-0.1,-0.1,0,0.3,-0.2,-0.8,-0.1,0,-0.8,-0.1,-0.3
"Brett Ritchie","BRETT.RITCHIE","8476439","20-21","CGY","R","R",1993-07-01,27,2011,2,44,32,363.9,-0.6,-0.4,0,0,-0.5,-0.4,-0.6,-0.4,-0.9,-1.9,-0.3,-0.6
"Brett Ritchie","BRETT.RITCHIE","8476439","21-22","CGY","R","R",1993-07-01,28,2011,2,44,41,398.6,1.2,2.3,0,0,-0.7,-0.2,1.2,2.3,-1,2.6,0.4,0.9
"Brett Ritchie","BRETT.RITCHIE","8476439","22-23","ARI","R","R",1993-07-01,29,2011,2,44,16,182.8,1.2,1.8,0,0,0.2,-0.1,1.2,1.8,0.2,3.1,0.5,1
"Brett Ritchie","BRETT.RITCHIE","8476439","22-23","CGY","R","R",1993-07-01,29,2011,2,44,34,319.7,3.2,0.2,0,0,-0.2,0.6,3.2,0.2,0.4,3.8,0.6,1.2
"Brett Seney","BRETT.SENEY","8478881","18-19","N.J","L","L",1996-02-28,22,2015,6,157,51,526.7,-0.5,-2,0,0,-0.2,1.6,-0.5,-1.9,1.4,-1.1,-0.2,-0.4
"Brett Seney","BRETT.SENEY","8478881","22-23","CHI","L","L",1996-02-28,26,2015,6,157,7,91.9,0.5,0.6,0,0,0,0,0.5,0.6,0,1.1,0.2,0.4
"Brett Skinner","BRETT.SKINNER","8470119","08-09","NYI","D","L",1983-06-28,25,2002,3,68,11,128.8,0.3,0.4,0.1,0,0,-0.2,0.5,0.4,-0.1,0.8,0.1,0.3
"Brett Sterling","BRETT.STERLING","8470737","07-08","ATL","L","L",1984-04-24,23,2003,5,145,13,161.1,0.1,0.9,-0.3,0,-0.6,0,-0.2,0.9,-0.6,0.1,0,0
"Brett Sterling","BRETT.STERLING","8470737","08-09","ATL","L","L",1984-04-24,24,2003,5,145,6,83.3,-0.2,-0.7,0,0,0.1,0.9,-0.2,-0.7,0.9,0,0,0
"Brett Sterling","BRETT.STERLING","8470737","10-11","PIT","L","L",1984-04-24,26,2003,5,145,7,105.8,1.4,-0.9,0.6,0,-0.1,-0.1,2,-0.9,-0.2,0.9,0.2,0.3
"Brett Sutter","BRETT.SUTTER","8471840","09-10","CGY","L","L",1987-06-02,22,2005,6,179,10,96.6,0,0.9,0,0,0.3,-0.1,0,0.9,0.2,1,0.2,0.4
"Brett Sutter","BRETT.SUTTER","8471840","11-12","CAR","L","L",1987-06-02,24,2005,6,179,15,113.6,-0.9,-0.2,0,0,-0.2,0.1,-0.9,-0.2,-0.1,-1.3,-0.2,-0.4
"Brett Sutter","BRETT.SUTTER","8471840","13-14","CAR","L","L",1987-06-02,26,2005,6,179,17,128.5,-0.1,0,0,0,0.3,0.2,-0.1,0,0.6,0.4,0.1,0.1
"Brett Sutter","BRETT.SUTTER","8471840","14-15","MIN","L","L",1987-06-02,27,2005,6,179,6,55.9,0,0.1,0,0,-0.2,0.1,0,0.1,-0.2,0,0,0
"Brian Boyle","BRIAN.BOYLE","8470619","07-08","L.A","C","L",1984-12-18,22,2003,1,26,8,109,2,-0.7,-0.3,0,0.1,0,1.7,-0.7,0.2,1.1,0.2,0.4
"Brian Boyle","BRIAN.BOYLE","8470619","08-09","L.A","C","L",1984-12-18,23,2003,1,26,28,283.9,0.6,0.2,-0.2,0,-1.4,-0.3,0.3,0.2,-1.7,-1.2,-0.2,-0.4
"Brian Boyle","BRIAN.BOYLE","8470619","09-10","NYR","C","L",1984-12-18,24,2003,1,26,71,598.1,-0.4,-2.8,0,0,0.2,-0.4,-0.3,-2.7,-0.2,-3.3,-0.6,-1.1
"Brian Boyle","BRIAN.BOYLE","8470619","10-11","NYR","C","L",1984-12-18,25,2003,1,26,82,1290.6,4.7,-0.1,2.2,0.8,1,-0.5,6.9,0.6,0.5,8,1.4,2.7
"Brian Boyle","BRIAN.BOYLE","8470619","11-12","NYR","C","L",1984-12-18,26,2003,1,26,82,1249.5,2,-1,-0.8,-2.3,0.2,0.5,1.2,-3.3,0.8,-1.3,-0.2,-0.4
"Brian Boyle","BRIAN.BOYLE","8470619","12-13","NYR","C","L",1984-12-18,27,2003,1,26,38,540.2,-1.6,-0.1,0.5,-1,-0.2,0.4,-1.1,-1.1,0.2,-2,-0.4,-0.7
"Brian Boyle","BRIAN.BOYLE","8470619","13-14","NYR","C","L",1984-12-18,28,2003,1,26,82,1046.5,-3.2,-0.9,0,-0.1,0.3,-1.1,-3.2,-1,-0.8,-5,-1,-1.8
"Brian Boyle","BRIAN.BOYLE","8470619","14-15","T.B","C","L",1984-12-18,29,2003,1,26,82,1065.4,4,2.5,-0.2,-0.6,0.2,0.2,3.8,1.8,0.3,6,1.1,2.2
"Brian Boyle","BRIAN.BOYLE","8470619","15-16","T.B","C","L",1984-12-18,30,2003,1,26,76,981.2,0.4,1.1,0.7,-0.3,0,-0.4,1.1,0.8,-0.4,1.5,0.3,0.6
"Brian Boyle","BRIAN.BOYLE","8470619","16-17","T.B","C","L",1984-12-18,31,2003,1,26,54,739.7,5.9,3.8,0.6,-1.3,1,-1,6.5,2.5,0,9,1.7,3.3
"Brian Boyle","BRIAN.BOYLE","8470619","16-17","TOR","C","L",1984-12-18,31,2003,1,26,21,237.8,-0.8,0.9,0,-1.2,0,0.2,-0.9,-0.3,0.2,-1,-0.2,-0.4
